Label,S_Mises,S_S11,S_S22,S_S33,S_S12,S_S13,S_S23
42.0,7944.6899999999996,-2262.1199999999999,-1104.01,-698.07000000000005,1576.5699999999999,3711.3499999999999,-2030.01
43.0,8537.6900000000005,-1595.98,-1009.74,-1174.29,1344.6900000000001,4145.2399999999998,-2283.5900000000001
44.0,8650.4300000000003,-1055.01,-957.65800000000002,-1563.72,1191.24,4229.2200000000003,-2352.0300000000002
45.0,8491.8600000000006,-542.40099999999995,-884.43200000000002,-2064.6799999999998,982.19299999999998,4119.9499999999998,-2336.8099999999999
46.0,8129.0500000000002,36.309899999999999,-743.15800000000002,-2574.1300000000001,695.49400000000003,3832.3499999999999,-2249.6199999999999
47.0,7577.4399999999996,596.75,-570.76599999999996,-2946.9200000000001,400.40600000000001,3375.71,-2079.02
48.0,6915.8000000000002,983.13599999999997,-468.94,-3108.6900000000001,180.643,2854.23,-1860.1700000000001
49.0,6185.6099999999997,1133.1800000000001,-454.72399999999999,-3060.2800000000002,32.424799999999998,2371.1999999999998,-1627.1700000000001
50.0,5458.9099999999999,1289.9000000000001,-344.79599999999999,-2863.4299999999998,-90.336100000000002,1901.47,-1389.9000000000001
51.0,4679.2799999999997,1308.1800000000001,-260.33699999999999,-2636.4499999999998,-149.696,1424.3800000000001,-1141.45
52.0,3865.4899999999998,1184.4200000000001,-191.161,-2337.1599999999999,-158.06100000000001,993.29899999999998,-905.10000000000002
53.0,8095.54,-4585.5200000000004,-2372.0700000000002,316.61099999999999,3371.7199999999998,-1792.9100000000001,1111.9100000000001
54.0,7974.5699999999997,-4773.7600000000002,-2343.25,564.60199999999998,3397.1900000000001,-1367.03,802.97299999999996
55.0,7790.8500000000004,-4869.3999999999996,-2295.8099999999999,718.16300000000001,3367.29,-911.38400000000001,491.745
56.0,7501.4799999999996,-4891.25,-2270.8600000000001,690.28099999999995,3275.8600000000001,-436.72699999999998,193.22800000000001
57.0,7068.29,-4773.7399999999998,-2180.1500000000001,494.82900000000001,3116.1199999999999,-54.307499999999997,-20.022099999999998
58.0,6735.1400000000003,-4633.6899999999996,-2024.9300000000001,378.875,2954.8699999999999,255.33000000000001,-198.22999999999999
59.0,6553.1800000000003,-4431.1599999999999,-1797.3399999999999,431.12,2807.4299999999998,595.60699999999997,-392.678
60.0,6286.0600000000004,-4137.9399999999996,-1626.5599999999999,294.81599999999997,2618.0100000000002,984.53800000000001,-637.85000000000002
61.0,5940.2399999999998,-3763.9000000000001,-1503.0599999999999,76.465699999999998,2423.9699999999998,1237.8099999999999,-792.81200000000001
62.0,5625.6599999999999,-3474.27,-1432.6700000000001,-98.7791,2249.8400000000001,1362.5,-860.77300000000002
63.0,5274.3900000000003,-3100.46,-1291.7,-314.72000000000003,2019.8199999999999,1511.45,-954.53499999999997
64.0,4934.3699999999999,-2675.1999999999998,-1135.9200000000001,-563.79200000000003,1776.8599999999999,1635.79,-1044.28
65.0,4725.0299999999997,-2312.8499999999999,-1002.87,-738.14700000000005,1599.75,1721.4200000000001,-1099.3099999999999
66.0,4798.3500000000004,-2063.77,-891.60599999999999,-920.00599999999997,1478.4200000000001,1885.8099999999999,-1218.8399999999999
67.0,5552.6199999999999,-1861.1099999999999,-876.93499999999995,-1121.5599999999999,1430.3399999999999,2371.9200000000001,-1530.6199999999999
68.0,6661.9499999999998,-1633.9300000000001,-975.25599999999997,-1317.8299999999999,1428.2,2985.5,-1931.9400000000001
69.0,7108.0200000000004,-1386.6700000000001,-996.84000000000003,-1442.9200000000001,1389.4300000000001,3248.0900000000001,-2074.0500000000002
70.0,6888.6000000000004,-1016.73,-901.33900000000006,-1754.9300000000001,1199.5899999999999,3182.3000000000002,-2009.25
71.0,6583.8999999999996,-536.63400000000001,-738.447,-2114.1500000000001,936.58399999999995,2999.3499999999999,-1959.3399999999999
72.0,6330.0299999999997,-112.761,-629.86500000000001,-2439.1500000000001,722.65200000000004,2774.5799999999999,-1908.8499999999999
73.0,5972.3199999999997,209.37799999999999,-535.19799999999998,-2680.8800000000001,543.22900000000004,2466.9499999999998,-1804.6099999999999
74.0,5448.5100000000002,438.62799999999999,-421.399,-2757.04,368.98200000000003,2087.1100000000001,-1633.6300000000001
75.0,4889.1499999999996,611.59699999999998,-319.73500000000001,-2669.2199999999998,227.523,1738.3,-1426.8599999999999
76.0,4291.7700000000004,758.99000000000001,-192.709,-2470.54,100.497,1378.0899999999999,-1215.1199999999999
77.0,3620.7600000000002,800.09500000000003,-67.064800000000005,-2145.27,41.361499999999999,1029.3699999999999,-1008.78
78.0,3121.3000000000002,762.46600000000001,-31.183,-1949.71,12.837899999999999,754.55999999999995,-856.47699999999998
79.0,6247.5500000000002,-3512.1700000000001,-2094.0100000000002,-69.579700000000003,2750.1799999999998,-1275.97,908.61199999999997
80.0,6284.04,-3708.7600000000002,-2079.3400000000001,182.357,2805.4400000000001,-1011.6,671.35400000000004
81.0,6202.6899999999996,-3769.29,-1969.3199999999999,407.19900000000001,2785.04,-698.08799999999997,438.41800000000001
82.0,5832.3299999999999,-3634.9200000000001,-1746.53,470.447,2630.8800000000001,-376.27100000000002,230.422
83.0,5361.3000000000002,-3395.3099999999999,-1490.24,428.23200000000003,2433.9400000000001,-42.770699999999998,19.630500000000001
84.0,5174.3299999999999,-3289.8400000000001,-1421.49,345.77600000000001,2340.3699999999999,304.92099999999999,-221.34299999999999
85.0,5326.4499999999998,-3361.0700000000002,-1552.74,287.22800000000001,2378.96,554.23800000000006,-403.42599999999999
86.0,5447.6899999999996,-3435.0500000000002,-1639.9400000000001,211.321,2404.6900000000001,718.34199999999998,-519.24599999999998
87.0,5343.04,-3337.75,-1554.5899999999999,32.743200000000002,2306.0799999999999,957.69600000000003,-661.51599999999996
88.0,5258.9300000000003,-3159.7800000000002,-1442.27,-125.577,2156.3400000000001,1245.02,-838.98500000000001
89.0,5094.6000000000004,-2844.52,-1284.76,-249.63399999999999,1962.3499999999999,1470.01,-966.24199999999996
90.0,4553.1000000000004,-2380.5300000000002,-1090.78,-570.76499999999999,1670.29,1507.0799999999999,-990.40200000000004
91.0,4043.0999999999999,-1893.5899999999999,-887.11400000000003,-936.68700000000001,1394.9300000000001,1468.9100000000001,-1011.7
92.0,4183.8199999999997,-1660.9400000000001,-878.92399999999998,-1314.49,1264.97,1626.8699999999999,-1197.6500000000001
93.0,4895.0,-1435.3900000000001,-968.024,-1661.0599999999999,1211.4300000000001,2015.6500000000001,-1526.97
94.0,5198.6400000000003,-1318.7,-1041.96,-1756.4200000000001,1200.5999999999999,2179.8899999999999,-1638.75
95.0,5091.3199999999997,-1144.01,-953.11500000000001,-1747.27,1117.6199999999999,2155.7199999999998,-1603.9000000000001
96.0,5119.0799999999999,-842.447,-863.96400000000006,-1901.4300000000001,972.072,2169.1799999999998,-1648.75
97.0,5117.3299999999999,-507.99599999999998,-776.76499999999999,-2086.1700000000001,836.26400000000001,2123.1500000000001,-1676.02
98.0,4863.4300000000003,-279.69200000000001,-700.82899999999995,-2255.2199999999998,694.28800000000001,1939.8800000000001,-1598.8900000000001
99.0,4494.6300000000001,-28.818200000000001,-557.48500000000001,-2360.8099999999999,524.83799999999997,1663.1099999999999,-1482.4100000000001
100.0,4170.7399999999998,124.90300000000001,-479.04300000000001,-2433.1100000000001,379.58800000000002,1397.9100000000001,-1382.8800000000001
101.0,3859.29,220.203,-427.322,-2398.27,307.548,1175.21,-1276.3099999999999
102.0,3547.4099999999999,167.03899999999999,-421.15899999999999,-2340.8899999999999,274.55799999999999,1003.5599999999999,-1179.8399999999999
103.0,3319.8800000000001,124.196,-371.38600000000002,-2290.1599999999999,253.20500000000001,885.56899999999996,-1095.1900000000001
104.0,3226.04,188.04400000000001,-316.79199999999997,-2382.5799999999999,180.05000000000001,725.88999999999999,-1026.99
105.0,4851.8999999999996,-2554.3099999999999,-1809.8399999999999,-117.905,2233.73,-880.31399999999996,723.63
106.0,4832.5600000000004,-2737.4299999999998,-1804.8599999999999,-44.935299999999998,2275.71,-670.125,535.93799999999999
107.0,4759.3999999999996,-2791.6500000000001,-1756.1199999999999,21.602399999999999,2284.75,-434.947,341.81099999999998
108.0,4724.1899999999996,-2845.98,-1811.71,3.7617799999999999,2292.3499999999999,-258.11599999999999,191.625
109.0,4753.3999999999996,-2868.9099999999999,-1815.95,55.085299999999997,2309.1700000000001,-71.371700000000004,32.555100000000003
110.0,4784.0900000000001,-2922.6999999999998,-1787.8699999999999,81.775700000000001,2295.4099999999999,180.49100000000001,-161.089
111.0,4761.1000000000004,-2858.3000000000002,-1621.72,161.90700000000001,2232.4400000000001,407.53800000000001,-317.53399999999999
112.0,4645.54,-2806.48,-1495.3900000000001,140.72999999999999,2133.9400000000001,547.14300000000003,-400.37799999999999
113.0,4479.2799999999997,-2623.3800000000001,-1333.4400000000001,44.780500000000004,1992.3900000000001,784.22799999999995,-568.26700000000005
114.0,4422.0100000000002,-2403.5100000000002,-1247.03,-138.17500000000001,1855.72,1082.3,-787.31500000000005
115.0,4462.3100000000004,-2231.98,-1206.0999999999999,-261.601,1776.1800000000001,1275.6300000000001,-940.31899999999996
116.0,4372.9200000000001,-2097.0700000000002,-1169.6099999999999,-447.98700000000002,1688.0899999999999,1360.47,-995.077
117.0,4160.21,-1840.78,-1037.9300000000001,-779.83500000000004,1511.3399999999999,1420.6600000000001,-1077.29
118.0,4205.1700000000001,-1473.4300000000001,-936.42700000000002,-1197.78,1263.8099999999999,1612.96,-1274.1700000000001
119.0,3994.1100000000001,-1015.4,-769.36300000000006,-1463.0899999999999,1000.13,1597.5,-1281.29
120.0,3356.0599999999999,-753.79700000000003,-583.62099999999998,-1428.26,811.90599999999995,1296.5999999999999,-1102.03
121.0,3236.6500000000001,-623.26800000000003,-531.471,-1347.01,735.02300000000002,1238.9400000000001,-1103.26
122.0,3465.3099999999999,-570.21100000000001,-605.39499999999998,-1479.8800000000001,719.90700000000004,1338.6900000000001,-1194.51
123.0,3546.0,-429.74400000000003,-595.41700000000003,-1690.05,650.41800000000001,1335.29,-1231.3800000000001
124.0,3442.3099999999999,-276.19099999999997,-548.79499999999996,-1811.1500000000001,559.73900000000003,1225.3,-1210.1700000000001
125.0,3281.1700000000001,-108.371,-471.30900000000003,-1863.24,452.17599999999999,1071.4000000000001,-1173.97
126.0,3118.48,-23.8032,-439.48200000000003,-1897.1900000000001,373.22699999999998,929.024,-1127.5599999999999
127.0,2998.6500000000001,22.596,-413.411,-1909.77,329.19600000000003,822.07600000000002,-1089.0
128.0,2975.0500000000002,24.752300000000002,-419.387,-1970.52,308.27999999999997,766.69899999999996,-1081.6800000000001
129.0,3038.9000000000001,65.313800000000001,-396.69999999999999,-2083.3800000000001,290.89100000000002,719.47199999999998,-1094.0
130.0,3097.79,91.072400000000002,-383.92500000000001,-2304.2399999999998,226.666,574.55999999999995,-1099.46
131.0,3763.0599999999999,-1974.79,-1546.6199999999999,-196.27500000000001,1773.8399999999999,-625.15499999999997,566.76199999999994
132.0,3776.0599999999999,-2022.46,-1541.8900000000001,-129.374,1825.0999999999999,-497.928,453.459
133.0,3822.6599999999999,-2167.3400000000001,-1597.8399999999999,-174.03899999999999,1878.0999999999999,-398.786,361.20499999999998
134.0,4012.0900000000001,-2327.0900000000001,-1557.5999999999999,-76.542199999999994,1977.04,-290.88600000000002,252.74700000000001
135.0,4261.7799999999997,-2651.9400000000001,-1640.53,-75.769000000000005,2087.46,-80.753299999999996,74.656199999999998
136.0,4298.1300000000001,-2674.3099999999999,-1559.4100000000001,-50.416899999999998,2085.21,227.62799999999999,-154.666
137.0,4095.4400000000001,-2540.9200000000001,-1533.8,-206.13,1973.79,457.35000000000002,-338.39800000000002
138.0,3996.0500000000002,-2334.9200000000001,-1465.6199999999999,-171.89099999999999,1909.6099999999999,544.80899999999997,-441.24299999999999
139.0,4091.7399999999998,-2348.02,-1515.8699999999999,-216.44999999999999,1895.02,709.471,-576.38599999999997
140.0,4109.5299999999997,-2213.3699999999999,-1421.8399999999999,-371.38,1820.98,945.529,-752.05399999999997
141.0,4086.0300000000002,-2152.0700000000002,-1413.9200000000001,-634.202,1738.5599999999999,1088.1300000000001,-884.57100000000003
142.0,4246.5500000000002,-2058.0500000000002,-1364.55,-696.25699999999995,1707.9400000000001,1248.1600000000001,-1035.5799999999999
143.0,4438.4399999999996,-1907.3599999999999,-1345.2,-891.71600000000001,1580.6400000000001,1507.53,-1239.6199999999999
144.0,4047.6999999999998,-1232.8099999999999,-995.09699999999998,-1177.04,1200.01,1555.3599999999999,-1259.6400000000001
145.0,3105.6100000000001,-730.15200000000004,-668.87800000000004,-1324.55,815.08299999999997,1144.95,-1052.8599999999999
146.0,2611.1300000000001,-456.27199999999999,-516.70000000000005,-1281.9000000000001,611.99000000000001,898.89999999999998,-937.17700000000002
147.0,2352.0799999999999,-479.27300000000002,-552.04899999999998,-1192.22,555.35400000000004,805.96900000000005,-855.678
148.0,2020.1099999999999,-321.13799999999998,-375.14100000000002,-966.774,485.78899999999999,676.28099999999995,-733.91499999999996
149.0,1843.2,-278.84699999999998,-346.67000000000002,-942.43399999999997,416.63600000000002,597.11599999999999,-684.84699999999998
150.0,1937.74,-200.70699999999999,-312.35000000000002,-985.673,395.012,621.12,-727.63800000000003
151.0,2134.25,-227.971,-399.88,-1228.3199999999999,371.91500000000002,667.79300000000001,-804.97000000000003
152.0,2151.7199999999998,-145.839,-338.63799999999998,-1244.71,355.94600000000003,650.75699999999995,-805.50300000000004
153.0,2074.9000000000001,-145.62799999999999,-338.959,-1305.4300000000001,306.90800000000002,591.14700000000005,-778.024
154.0,2141.5599999999999,25.854299999999999,-258.46100000000001,-1338.8800000000001,247.16999999999999,549.53800000000001,-804.50599999999997
155.0,2392.9899999999998,59.392400000000002,-370.483,-1621.76,208.93700000000001,532.20100000000002,-905.05499999999995
156.0,2659.1599999999999,161.70500000000001,-380.59500000000003,-1845.9100000000001,182.16800000000001,472.12099999999998,-1011.11
157.0,3028.6599999999999,-1467.9000000000001,-1335.3,-229.155,1461.72,-472.05200000000002,485.29700000000003
158.0,3120.0,-1605.02,-1370.9400000000001,-155.44499999999999,1521.6199999999999,-409.10899999999998,395.64699999999999
159.0,3186.1900000000001,-1664.7,-1337.49,-56.505000000000003,1575.05,-301.96199999999999,299.35300000000001
160.0,3216.8099999999999,-1766.1600000000001,-1397.96,-80.986900000000006,1617.3099999999999,-152.41200000000001,159.38200000000001
161.0,3268.1500000000001,-1740.25,-1375.0999999999999,-13.0273,1652.6800000000001,-5.3494299999999999,15.608700000000001
162.0,3346.9299999999998,-1824.95,-1439.04,-66.762600000000006,1687.46,137.20599999999999,-117.28700000000001
163.0,3444.8400000000001,-1869.8599999999999,-1398.27,-82.401799999999994,1719.3299999999999,282.42599999999999,-248.274
164.0,3579.3400000000001,-2023.3399999999999,-1433.45,-189.113,1745.3900000000001,448.03500000000003,-382.947
165.0,3726.0,-2053.5900000000001,-1398.0699999999999,-246.71299999999999,1755.53,648.26099999999997,-537.476
166.0,3782.8899999999999,-2027.6300000000001,-1401.3399999999999,-450.26100000000002,1706.22,851.10699999999997,-709.70399999999995
167.0,3717.9099999999999,-1819.73,-1269.1700000000001,-555.154,1600.6800000000001,975.51300000000003,-831.74000000000001
168.0,3686.1500000000001,-1687.21,-1199.7,-670.37199999999996,1473.47,1091.8800000000001,-952.51800000000003
169.0,3644.5300000000002,-1358.77,-1035.1500000000001,-784.53999999999996,1271.1800000000001,1247.0699999999999,-1083.3099999999999
170.0,3335.6300000000001,-944.14499999999998,-901.93299999999999,-1129.7,1008.17,1213.45,-1097.8399999999999
171.0,3059.21,-690.16800000000001,-778.40700000000004,-1394.25,772.05799999999999,1062.9300000000001,-1116.5
172.0,2700.1300000000001,-532.17700000000002,-696.63199999999995,-1464.1900000000001,594.67399999999998,906.94299999999998,-1003.28
173.0,1951.9200000000001,-318.52699999999999,-444.48500000000001,-1091.1199999999999,444.67000000000002,597.89200000000005,-736.87
174.0,1402.1500000000001,-131.55799999999999,-261.68799999999999,-794.27700000000004,298.315,375.55900000000003,-549.55700000000002
175.0,1139.8900000000001,-34.340299999999999,-165.196,-566.952,250.983,292.41300000000001,-455.61700000000002
176.0,1060.6500000000001,-58.715600000000002,-173.14500000000001,-531.79700000000003,241.78299999999999,272.72000000000003,-425.71800000000002
177.0,1107.8199999999999,-73.621399999999994,-163.72900000000001,-536.54999999999995,257.92200000000003,285.435,-448.173
178.0,1294.3599999999999,-148.02000000000001,-244.96199999999999,-654.62099999999998,299.69900000000001,351.35599999999999,-522.37199999999996
179.0,1508.52,-167.10400000000001,-288.30700000000002,-794.67499999999995,326.48000000000002,409.33499999999998,-611.20699999999999
180.0,1699.5999999999999,-165.24100000000001,-339.21300000000002,-1037.1300000000001,308.44299999999998,420.29000000000002,-691.50599999999997
181.0,1944.6400000000001,-100.423,-342.58100000000002,-1273.8199999999999,266.27800000000002,437.57600000000002,-783.82799999999997
182.0,2184.7199999999998,-50.604999999999997,-377.35000000000002,-1559.03,214.47800000000001,406.21499999999997,-866.16600000000005
183.0,2464.6100000000001,-1136.96,-1176.0799999999999,-238.315,1208.74,-344.09300000000002,404.83199999999999
184.0,2535.9499999999998,-1209.9100000000001,-1188.8900000000001,-165.94499999999999,1263.99,-288.697,326.41800000000001
185.0,2624.79,-1323.0699999999999,-1250.79,-140.46100000000001,1322.9200000000001,-219.846,242.12200000000001
186.0,2692.5700000000002,-1377.52,-1244.28,-71.854699999999994,1366.0599999999999,-124.718,137.06899999999999
187.0,2725.3000000000002,-1460.5799999999999,-1259.0599999999999,-80.511300000000006,1385.4100000000001,-11.600099999999999,23.537600000000001
188.0,2803.1100000000001,-1504.75,-1242.8199999999999,-50.832299999999996,1414.0799999999999,104.498,-89.772599999999997
189.0,2895.6100000000001,-1575.3299999999999,-1283.29,-105.857,1445.3199999999999,239.96899999999999,-207.739
190.0,2968.0900000000001,-1538.3800000000001,-1264.8800000000001,-159.03999999999999,1457.0,393.70499999999998,-353.964
191.0,3054.0999999999999,-1522.6600000000001,-1287.3499999999999,-255.036,1452.52,540.68899999999996,-502.37
192.0,3137.6999999999998,-1438.3599999999999,-1243.9300000000001,-323.57299999999998,1415.01,699.62300000000005,-659.83500000000004
193.0,3180.4000000000001,-1339.96,-1210.8599999999999,-435.67500000000001,1330.8800000000001,844.45699999999999,-805.02599999999995
194.0,3071.5,-1105.8699999999999,-1083.45,-508.77800000000002,1176.3599999999999,923.90499999999997,-890.35599999999999
195.0,2752.71,-869.51499999999999,-937.548,-644.72199999999998,994.43200000000002,873.76400000000001,-866.00199999999995
196.0,2619.7199999999998,-769.73400000000004,-837.41700000000003,-848.16200000000003,880.43799999999999,860.39800000000002,-877.71100000000001
197.0,2662.6199999999999,-702.63199999999995,-828.27300000000002,-1196.48,720.59699999999998,902.05899999999997,-982.00699999999995
198.0,2177.5,-393.75700000000001,-578.31799999999998,-1052.3599999999999,522.42499999999995,690.697,-845.63099999999997
199.0,1535.75,-139.483,-318.678,-737.13499999999999,346.45299999999997,441.447,-614.16700000000003
200.0,1202.48,-62.623600000000003,-222.16,-645.154,233.74799999999999,321.358,-483.17599999999999
201.0,1003.3,-61.037999999999997,-181.74700000000001,-601.89800000000002,190.89699999999999,239.17400000000001,-401.60500000000002
202.0,856.09799999999996,-43.909199999999998,-138.499,-518.55999999999995,166.77699999999999,172.13499999999999,-351.76900000000001
203.0,753.34500000000003,-75.305599999999998,-141.61799999999999,-435.47899999999998,182.26599999999999,135.81899999999999,-317.43099999999998
204.0,848.83199999999999,-139.30600000000001,-179.69300000000001,-436.61799999999999,235.47399999999999,175.89500000000001,-357.46199999999999
205.0,1167.03,-255.22499999999999,-310.97199999999998,-639.28300000000002,303.52800000000002,289.76499999999999,-484.589
206.0,1436.25,-241.43600000000001,-366.14699999999999,-878.91800000000001,316.31099999999998,329.52300000000002,-604.00400000000002
207.0,1565.1800000000001,-233.917,-398.12599999999998,-1051.1700000000001,285.02699999999999,301.99299999999999,-676.21100000000001
208.0,1666.8699999999999,-180.93899999999999,-389.66199999999998,-1153.26,243.14599999999999,268.63299999999998,-729.97400000000005
209.0,2029.5999999999999,-844.34699999999998,-1041.72,-203.65299999999999,1001.86,-249.74299999999999,339.15300000000002
210.0,2102.4699999999998,-941.04999999999995,-1098.96,-202.50800000000001,1057.4200000000001,-216.54499999999999,281.82900000000001
211.0,2201.1799999999998,-992.16099999999994,-1102.1500000000001,-117.167,1117.8599999999999,-173.50999999999999,209.857
212.0,2298.4099999999999,-1097.8499999999999,-1156.05,-85.8934,1170.5899999999999,-108.959,128.96100000000001
213.0,2371.54,-1127.46,-1138.8800000000001,-25.338200000000001,1210.3599999999999,-10.272500000000001,22.795500000000001
214.0,2410.9299999999998,-1177.6600000000001,-1161.2,-50.045299999999997,1225.55,98.347399999999993,-90.262900000000002
215.0,2435.0900000000001,-1158.49,-1124.27,-51.219099999999997,1227.1600000000001,197.404,-187.63999999999999
216.0,2455.4200000000001,-1196.1300000000001,-1142.3699999999999,-160.03100000000001,1216.26,312.851,-303.81
217.0,2480.2800000000002,-1143.21,-1090.8399999999999,-213.89599999999999,1183.6300000000001,434.44,-433.959
218.0,2530.9299999999998,-1108.0599999999999,-1085.76,-314.94999999999999,1134.47,564.65200000000004,-570.43299999999999
219.0,2577.8499999999999,-985.96799999999996,-1019.63,-384.76400000000001,1056.7,691.53399999999999,-701.90300000000002
220.0,2555.1799999999998,-864.29899999999998,-958.79899999999998,-479.87200000000001,955.87699999999995,755.23699999999997,-792.39400000000001
221.0,2492.6300000000001,-722.17999999999995,-867.90200000000004,-551.22400000000005,877.85500000000002,788.024,-808.904
222.0,2388.5700000000002,-629.78700000000003,-857.42399999999998,-845.14099999999996,757.22900000000004,783.05399999999997,-835.94000000000005
223.0,2090.2399999999998,-395.358,-681.54100000000005,-956.71900000000005,552.48599999999999,631.13599999999997,-820.98000000000002
224.0,1573.6400000000001,-298.11000000000001,-500.59500000000003,-702.00199999999995,420.04500000000002,446.78500000000003,-639.226
225.0,1247.0999999999999,-124.24299999999999,-292.27600000000001,-518.71699999999998,296.79700000000003,367.99200000000002,-505.697
226.0,1060.1700000000001,-9.71157,-194.40100000000001,-510.00900000000001,206.209,283.62400000000002,-433.22500000000002
227.0,906.601,-7.92258,-160.10300000000001,-509.19999999999999,170.72300000000001,188.91,-378.27300000000002
228.0,794.53800000000001,-66.842299999999994,-158.273,-483.64999999999998,166.97300000000001,138.74100000000001,-339.56999999999999
229.0,738.19399999999996,-70.259100000000004,-133.238,-411.99000000000001,172.68600000000001,136.577,-316.37799999999999
230.0,734.923,-75.775700000000001,-142.83600000000001,-401.10500000000002,176.84999999999999,137.11500000000001,-316.94499999999999
