Label,S_Mises,S_S11,S_S22,S_S33,S_S12,S_S13,S_S23
23.0,1.1707199999999999e-28,1.1475899999999999e-24,1.14747e-24,1.14758e-24,-7.4446899999999997e-30,3.24957e-30,-1.5266600000000001e-29
24.0,9.6059199999999996e-29,1.1475700000000001e-24,1.1474799999999999e-24,1.1475700000000001e-24,-9.1769299999999997e-30,2.9404e-30,-1.1123499999999999e-29
25.0,7.8541200000000005e-29,1.14755e-24,1.1474799999999999e-24,1.14755e-24,-1.13503e-29,2.6621000000000001e-30,-7.6970499999999996e-30
26.0,6.3939400000000003e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.14753e-24,-1.30891e-29,2.2543599999999998e-30,-4.9057700000000001e-30
27.0,5.32001e-29,1.14752e-24,1.14747e-24,1.14752e-24,-1.4944199999999999e-29,1.91347e-30,-2.6008299999999999e-30
28.0,4.4533800000000003e-29,1.1475100000000001e-24,1.14747e-24,1.1475100000000001e-24,-1.6142499999999999e-29,1.5183400000000001e-30,-1.10442e-30
29.0,1.3735199999999999e-28,1.1476000000000001e-24,1.14747e-24,1.1476000000000001e-24,-4.2114300000000003e-30,5.3304400000000001e-30,-2.5132100000000001e-29
30.0,1.1323e-28,1.1475899999999999e-24,1.1474799999999999e-24,1.14758e-24,-6.0683400000000003e-30,5.1125799999999997e-30,-1.8409100000000001e-29
31.0,9.2468300000000001e-29,1.1475700000000001e-24,1.1474799999999999e-24,1.1475599999999999e-24,-8.7212099999999997e-30,4.5953200000000003e-30,-1.2769800000000001e-29
32.0,7.5644799999999999e-29,1.14755e-24,1.1474799999999999e-24,1.14755e-24,-1.1509099999999999e-29,4.0981499999999997e-30,-8.1644800000000005e-30
33.0,6.2177699999999999e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.3809799999999999e-29,3.4953300000000002e-30,-4.4668300000000002e-30
34.0,5.2372100000000005e-29,1.14752e-24,1.14747e-24,1.14752e-24,-1.60845e-29,2.9808200000000001e-30,-1.4577e-30
35.0,4.5349600000000001e-29,1.1475100000000001e-24,1.14747e-24,1.1475e-24,-1.7685499999999999e-29,2.2719799999999998e-30,7.0675700000000003e-31
36.0,1.2641800000000001e-28,1.1476000000000001e-24,1.1474799999999999e-24,1.1475899999999999e-24,-8.3172999999999999e-30,2.9761200000000001e-30,-2.0750100000000001e-29
37.0,1.0752099999999999e-28,1.14758e-24,1.1474799999999999e-24,1.14758e-24,-9.0323499999999995e-30,2.95267e-30,-1.59172e-29
38.0,8.8998800000000001e-29,1.1475700000000001e-24,1.1474799999999999e-24,1.1475599999999999e-24,-1.05035e-29,2.7583400000000001e-30,-1.1325e-29
39.0,7.3047099999999999e-29,1.14755e-24,1.1474799999999999e-24,1.14755e-24,-1.2072199999999999e-29,2.41305e-30,-7.4224399999999994e-30
40.0,6.0240400000000004e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.3822500000000001e-29,2.12856e-30,-4.25512e-30
41.0,5.0203299999999997e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.5221600000000001e-29,1.6425300000000002e-30,-1.6358699999999999e-30
42.0,4.3226199999999998e-29,1.1475100000000001e-24,1.14747e-24,1.1475100000000001e-24,-1.6567299999999999e-29,1.24214e-30,7.7404399999999999e-31
43.0,1.2312100000000001e-28,1.1476000000000001e-24,1.1474799999999999e-24,1.1475899999999999e-24,-6.9555999999999996e-30,4.4769899999999998e-30,-2.4779e-29
44.0,1.02505e-28,1.14758e-24,1.1474799999999999e-24,1.1475700000000001e-24,-8.2875599999999994e-30,4.5302600000000001e-30,-1.80426e-29
45.0,8.4547499999999995e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.1475599999999999e-24,-1.03979e-29,4.13968e-30,-1.21829e-29
46.0,6.9759900000000004e-29,1.14755e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.2625699999999999e-29,3.6970300000000001e-30,-7.3734800000000007e-30
47.0,5.8197000000000003e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.4756799999999999e-29,3.1728000000000003e-30,-3.4060099999999997e-30
48.0,4.9643000000000001e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.6540499999999999e-29,2.5074499999999999e-30,-1.97733e-31
49.0,4.4030899999999999e-29,1.1475e-24,1.14747e-24,1.1475e-24,-1.8119900000000001e-29,1.80852e-30,2.6116599999999999e-30
50.0,1.13479e-28,1.1475899999999999e-24,1.1474799999999999e-24,1.14758e-24,-1.0091599999999999e-29,2.2801099999999999e-30,-2.0224199999999999e-29
51.0,9.7453400000000001e-29,1.14758e-24,1.1474799999999999e-24,1.1475700000000001e-24,-1.0552699999999999e-29,2.32311e-30,-1.5373800000000001e-29
52.0,8.1391799999999999e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.1475599999999999e-24,-1.1595699999999999e-29,2.2164199999999999e-30,-1.06573e-29
53.0,6.7418400000000002e-29,1.14755e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.2909e-29,1.9889300000000001e-30,-6.6241199999999993e-30
54.0,5.6105800000000003e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.42785e-29,1.63502e-30,-3.1892500000000003e-30
55.0,4.7578299999999998e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.56606e-29,1.28153e-30,-3.75365e-31
56.0,4.15649e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.6774099999999999e-29,7.9539600000000006e-31,1.6538299999999999e-30
57.0,1.08744e-28,1.1475899999999999e-24,1.1474799999999999e-24,1.14758e-24,-9.2815199999999995e-30,3.2557300000000002e-30,-2.2675e-29
58.0,9.17508e-29,1.1475700000000001e-24,1.1474799999999999e-24,1.1475700000000001e-24,-1.0138300000000001e-29,3.4252999999999997e-30,-1.6397799999999999e-29
59.0,7.6755799999999998e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.14755e-24,-1.1817e-29,3.2845399999999997e-30,-1.0835e-29
60.0,6.3942199999999997e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.3638400000000001e-29,2.9196700000000001e-30,-6.0338300000000001e-30
61.0,5.4192400000000003e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.5391100000000001e-29,2.4097600000000001e-30,-2.0428900000000001e-30
62.0,4.7151099999999999e-29,1.14752e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.7026200000000001e-29,1.8071199999999998e-30,1.28438e-30
63.0,4.25672e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.82953e-29,1.07628e-30,3.6105900000000002e-30
64.0,1.01199e-28,1.14758e-24,1.14749e-24,1.14758e-24,-1.1427e-29,1.2857799999999999e-30,-1.8466900000000001e-29
65.0,8.7865900000000005e-29,1.1475700000000001e-24,1.14749e-24,1.1475599999999999e-24,-1.17837e-29,1.5061400000000001e-30,-1.3958999999999999e-29
66.0,7.4072999999999996e-29,1.1475599999999999e-24,1.14749e-24,1.14755e-24,-1.2479e-29,1.46781e-30,-9.3842899999999998e-30
67.0,6.1999199999999997e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.35292e-29,1.2911499999999999e-30,-5.3664099999999999e-30
68.0,5.2138899999999997e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.4705799999999999e-29,1.04696e-30,-1.9389799999999999e-30
69.0,4.5024400000000003e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.58298e-29,5.8407199999999998e-31,9.7479000000000008e-31
70.0,4.0339599999999998e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.68779e-29,2.1610799999999999e-31,3.6430799999999998e-30
71.0,9.6103900000000004e-29,1.14758e-24,1.14749e-24,1.1475700000000001e-24,-1.08683e-29,1.8028399999999999e-30,-1.9686300000000001e-29
72.0,8.2581000000000005e-29,1.1475700000000001e-24,1.14749e-24,1.1475599999999999e-24,-1.15506e-29,2.2493099999999999e-30,-1.4251099999999999e-29
73.0,6.9759200000000002e-29,1.14755e-24,1.14749e-24,1.14755e-24,-1.2808899999999999e-29,2.1303399999999999e-30,-9.0631400000000005e-30
74.0,5.8936800000000005e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.43224e-29,1.8726299999999999e-30,-4.4846000000000002e-30
75.0,5.0596000000000004e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.57708e-29,1.4005899999999999e-30,-5.6184999999999996e-31
76.0,4.4812400000000002e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.7102599999999999e-29,8.1908900000000002e-31,2.6467999999999999e-30
77.0,4.1431e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.81668e-29,8.6417499999999995e-32,5.5939e-30
78.0,9.0823400000000002e-29,1.14758e-24,1.14749e-24,1.1475700000000001e-24,-1.2399100000000001e-29,4.9144200000000003e-31,-1.63001e-29
79.0,7.9706800000000003e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.24921e-29,5.6995699999999998e-31,-1.22463e-29
80.0,6.7874999999999998e-29,1.14755e-24,1.14749e-24,1.14755e-24,-1.3092900000000001e-29,6.5979299999999999e-31,-7.9669299999999993e-30
81.0,5.7295900000000001e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.39076e-29,5.1684599999999997e-31,-4.0029100000000001e-30
82.0,4.8968599999999998e-29,1.14753e-24,1.1474799999999999e-24,1.14752e-24,-1.4875500000000001e-29,2.3495100000000001e-31,-5.4489399999999996e-31
83.0,4.2883899999999999e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.59133e-29,-7.7025900000000003e-32,2.3905899999999999e-30
84.0,3.9136000000000001e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.6898899999999999e-29,-6.4284999999999996e-31,4.5111500000000001e-30
85.0,8.6631800000000001e-29,1.1475700000000001e-24,1.14749e-24,1.1475700000000001e-24,-1.18948e-29,7.6609500000000003e-31,-1.6982900000000001e-29
86.0,7.5647299999999995e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.24194e-29,9.1851000000000003e-31,-1.22375e-29
87.0,6.4490300000000002e-29,1.14755e-24,1.14749e-24,1.14755e-24,-1.3391700000000001e-29,8.6986300000000008e-31,-7.4093500000000001e-30
88.0,5.5009600000000004e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.4513100000000001e-29,6.1852299999999997e-31,-2.99059e-30
89.0,4.7724500000000001e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.57318e-29,2.3971399999999998e-31,8.1999900000000007e-31
90.0,4.29375e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.68865e-29,-3.2133800000000001e-31,4.0917599999999997e-30
91.0,4.02168e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.79622e-29,-9.8999700000000006e-31,6.3392199999999993e-30
92.0,8.3772600000000001e-29,1.1475700000000001e-24,1.14749e-24,1.1475599999999999e-24,-1.2821400000000001e-29,-3.5525399999999999e-31,-1.43788e-29
93.0,7.3953000000000003e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.2926599999999999e-29,-1.34296e-31,-1.07979e-29
94.0,6.3320499999999997e-29,1.14755e-24,1.14749e-24,1.14755e-24,-1.3348499999999999e-29,-1.3489500000000001e-31,-6.6230999999999994e-30
95.0,5.39186e-29,1.1475400000000001e-24,1.14749e-24,1.14753e-24,-1.4071599999999999e-29,-2.4138400000000001e-31,-2.7248999999999999e-30
96.0,4.6384300000000001e-29,1.14752e-24,1.14749e-24,1.14752e-24,-1.49016e-29,-4.5762600000000002e-31,6.7718500000000004e-31
97.0,4.1297999999999998e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.5788699999999999e-29,-8.9423800000000007e-31,3.5970699999999999e-30
98.0,3.8276800000000002e-29,1.1475e-24,1.1474799999999999e-24,1.1475e-24,-1.6496000000000001e-29,-1.2181300000000001e-30,6.28066e-30
99.0,4.3376199999999999e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.48278e-29,1.0992799999999999e-30,-2.5100599999999999e-30
100.0,4.2302099999999999e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.4001799999999999e-29,4.2489400000000001e-31,-1.6109000000000002e-30
101.0,3.7767699999999999e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.25144e-29,1.89216e-31,-2.7105699999999999e-30
102.0,3.7156000000000002e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.18899e-29,-3.74e-31,-1.03018e-30
103.0,3.0713900000000002e-29,1.1475100000000001e-24,1.14749e-24,1.1475100000000001e-24,-9.4648299999999998e-30,-2.7520899999999999e-31,-3.02934e-30
104.0,3.2080300000000002e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-9.5232499999999997e-30,-8.3964099999999992e-31,3.7404499999999999e-31
105.0,2.0538400000000001e-29,1.1475100000000001e-24,1.1475e-24,1.1475100000000001e-24,-4.5267500000000001e-30,-2.78675e-31,-4.4153200000000002e-30
106.0,5.4262000000000003e-29,1.14752e-24,1.14747e-24,1.14752e-24,-1.41136e-29,1.2830499999999999e-30,-3.2769899999999997e-30
107.0,5.1137299999999998e-29,1.14753e-24,1.1474799999999999e-24,1.14753e-24,-1.32523e-29,7.23315e-31,-3.5265200000000003e-30
108.0,5.0591400000000004e-29,1.14753e-24,1.1474799999999999e-24,1.14752e-24,-1.31401e-29,2.5551900000000002e-31,-3.0142100000000001e-30
109.0,4.6349700000000002e-29,1.14753e-24,1.14749e-24,1.14753e-24,-1.15737e-29,-1.9506399999999999e-31,-3.4249499999999998e-30
110.0,4.5266099999999998e-29,1.14753e-24,1.14749e-24,1.14753e-24,-1.17868e-29,-4.84155e-31,-2.3684700000000001e-30
111.0,3.97729e-29,1.14753e-24,1.14749e-24,1.14753e-24,-8.7601200000000005e-30,-7.0815199999999998e-31,-3.1198899999999999e-30
112.0,3.5439399999999998e-29,1.14753e-24,1.14749e-24,1.14753e-24,-7.7817e-30,-2.00063e-30,-2.2463799999999999e-30
113.0,6.5761900000000001e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.2670999999999999e-29,1.5388600000000001e-30,-5.0971700000000003e-30
114.0,6.5575199999999997e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.3119900000000001e-29,9.7624599999999999e-31,-4.8690200000000002e-30
115.0,6.3571599999999995e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.27153e-29,2.6766100000000001e-31,-4.9175100000000002e-30
116.0,6.2092200000000004e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.3276999999999999e-29,-6.2123500000000003e-32,-4.5163100000000002e-30
117.0,5.8716600000000003e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.20707e-29,-6.1177300000000004e-31,-4.3714299999999999e-30
118.0,5.4066899999999996e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.15311e-29,-1.12598e-30,-4.0309100000000002e-30
119.0,4.9484999999999999e-29,1.1475400000000001e-24,1.1475e-24,1.1475400000000001e-24,-1.08002e-29,-2.0151299999999998e-31,-3.5910299999999999e-30
120.0,8.2245800000000003e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.14755e-24,-1.15839e-29,1.88837e-30,-7.0420699999999994e-30
121.0,8.1841900000000004e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.1475599999999999e-24,-1.2288000000000001e-29,1.0236099999999999e-30,-7.0328899999999999e-30
122.0,8.1345600000000004e-29,1.1475599999999999e-24,1.1474799999999999e-24,1.1475599999999999e-24,-1.3541099999999999e-29,5.01855e-31,-6.8807399999999997e-30
123.0,8.01566e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.4075200000000001e-29,-2.5718999999999999e-31,-6.6416699999999996e-30
124.0,7.63395e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.46985e-29,-7.4604500000000002e-31,-6.3909600000000004e-30
125.0,7.2317400000000001e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.4829300000000001e-29,-8.6340200000000005e-31,-5.6336100000000002e-30
126.0,6.68581e-29,1.1475599999999999e-24,1.1475e-24,1.1475599999999999e-24,-1.3741900000000001e-29,-2.1219799999999998e-30,-5.3289899999999999e-30
127.0,1.01717e-28,1.1475700000000001e-24,1.14747e-24,1.1475700000000001e-24,-9.9618000000000006e-30,1.95533e-30,-9.6839699999999998e-30
128.0,1.02474e-28,1.14758e-24,1.1474799999999999e-24,1.1475700000000001e-24,-1.2141999999999999e-29,1.29869e-30,-9.6478900000000005e-30
129.0,1.03811e-28,1.14758e-24,1.1474799999999999e-24,1.14758e-24,-1.42708e-29,3.2986199999999998e-31,-9.5551600000000003e-30
130.0,1.0213299999999999e-28,1.14758e-24,1.1474799999999999e-24,1.14758e-24,-1.6356999999999999e-29,-3.0525500000000002e-31,-9.4992300000000005e-30
131.0,1.00008e-28,1.14758e-24,1.14749e-24,1.14758e-24,-1.82175e-29,-9.5127100000000006e-31,-8.8791999999999993e-30
132.0,9.43206e-29,1.14758e-24,1.14749e-24,1.14758e-24,-1.8919900000000001e-29,-1.7580600000000001e-30,-8.4918900000000002e-30
133.0,8.7824000000000002e-29,1.1475700000000001e-24,1.1475e-24,1.14758e-24,-1.9395100000000001e-29,-1.33333e-30,-7.3976699999999998e-30
134.0,1.2443899999999999e-28,1.1475899999999999e-24,1.14747e-24,1.1475899999999999e-24,-8.9298399999999995e-30,2.4080399999999999e-30,-1.27996e-29
135.0,1.2798199999999999e-28,1.1476000000000001e-24,1.14747e-24,1.1476000000000001e-24,-1.2160799999999999e-29,1.2491599999999999e-30,-1.29324e-29
136.0,1.2977e-28,1.1476000000000001e-24,1.14747e-24,1.1476000000000001e-24,-1.5472399999999999e-29,4.6525500000000001e-31,-1.33677e-29
137.0,1.31923e-28,1.1476000000000001e-24,1.1474799999999999e-24,1.1476000000000001e-24,-1.96426e-29,-5.79219e-31,-1.3225e-29
138.0,1.28494e-28,1.1476000000000001e-24,1.1474799999999999e-24,1.1476000000000001e-24,-2.2956600000000001e-29,-1.6293299999999999e-30,-1.2985299999999999e-29
139.0,1.2329599999999999e-28,1.1476000000000001e-24,1.14749e-24,1.1476000000000001e-24,-2.5776899999999999e-29,-2.11179e-30,-1.1872900000000001e-29
140.0,1.1547499999999999e-28,1.1476000000000001e-24,1.1475e-24,1.1476000000000001e-24,-2.6640300000000001e-29,-3.4093599999999997e-30,-1.10223e-29
141.0,1.4891800000000001e-28,1.14761e-24,1.14746e-24,1.14761e-24,-7.8815899999999998e-30,2.32371e-30,-1.6184600000000001e-29
142.0,1.5567099999999999e-28,1.1476199999999999e-24,1.14746e-24,1.1476199999999999e-24,-1.11929e-29,1.6524999999999999e-30,-1.7383100000000001e-29
143.0,1.65331e-28,1.14763e-24,1.14747e-24,1.1476199999999999e-24,-1.72292e-29,4.1311000000000003e-31,-1.8256100000000001e-29
144.0,1.69042e-28,1.14763e-24,1.14747e-24,1.14763e-24,-2.3578500000000001e-29,-1.08123e-30,-1.9021399999999999e-29
145.0,1.69463e-28,1.14763e-24,1.14747e-24,1.14763e-24,-3.0683600000000001e-29,-2.31372e-30,-1.86534e-29
146.0,1.6242200000000001e-28,1.14763e-24,1.1474799999999999e-24,1.14763e-24,-3.5658299999999999e-29,-3.7962399999999999e-30,-1.77648e-29
147.0,1.5160799999999999e-28,1.1476199999999999e-24,1.14749e-24,1.14763e-24,-3.8510699999999999e-29,-4.1509899999999997e-30,-1.5933099999999999e-29
148.0,4.2742800000000001e-29,1.1475100000000001e-24,1.14747e-24,1.1475100000000001e-24,-1.51836e-29,7.4579899999999997e-31,-6.1438199999999997e-31
149.0,3.94133e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.3858700000000001e-29,2.1962199999999999e-31,-1.3415699999999999e-30
150.0,3.7758800000000001e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.30178e-29,-3.26275e-31,-3.30419e-31
151.0,3.3283100000000002e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.10555e-29,-6.0833999999999999e-31,-1.24495e-30
152.0,3.24766e-29,1.1475100000000001e-24,1.1474799999999999e-24,1.1475100000000001e-24,-1.05462e-29,-1.0761000000000001e-30,4.7078500000000004e-31
153.0,2.5264400000000002e-29,1.1475100000000001e-24,1.14749e-24,1.1475100000000001e-24,-7.3912399999999994e-30,-7.1509900000000003e-31,-1.12511e-30
154.0,2.8212699999999998e-29,1.1475100000000001e-24,1.14749e-24,1.1475100000000001e-24,-7.5239400000000001e-30,-1.96329e-30,1.34411e-30
155.0,5.0877099999999995e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.4153099999999999e-29,1.0504e-30,-2.6846299999999999e-30
156.0,4.9480600000000001e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.3688300000000001e-29,4.1600599999999997e-31,-2.50936e-30
157.0,4.6773299999999999e-29,1.14753e-24,1.1474799999999999e-24,1.14752e-24,-1.2622599999999999e-29,-1.78541e-31,-2.4759400000000001e-30
158.0,4.5001199999999999e-29,1.14752e-24,1.1474799999999999e-24,1.14752e-24,-1.2161e-29,-7.0017200000000002e-31,-2.0420300000000002e-30
159.0,4.1432599999999999e-29,1.14753e-24,1.14749e-24,1.14753e-24,-1.04983e-29,-8.7362500000000003e-31,-2.0586500000000001e-30
160.0,3.8906699999999999e-29,1.14752e-24,1.14749e-24,1.14753e-24,-9.6036500000000003e-30,-1.9176699999999999e-30,-1.0748699999999999e-30
161.0,3.46333e-29,1.14752e-24,1.14749e-24,1.14753e-24,-7.6780399999999999e-30,-1.33312e-30,-2.6610900000000002e-30
162.0,6.2663700000000004e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.14753e-24,-1.32794e-29,1.3867899999999999e-30,-4.7393400000000001e-30
163.0,6.1155600000000006e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.3029699999999999e-29,5.6662900000000002e-31,-4.5795099999999998e-30
164.0,5.9816799999999996e-29,1.1475400000000001e-24,1.1474799999999999e-24,1.1475400000000001e-24,-1.3051899999999999e-29,-7.8493800000000003e-32,-4.4857900000000002e-30
165.0,5.7834400000000001e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.25282e-29,-6.5365200000000003e-31,-4.1902199999999999e-30
166.0,5.5081099999999995e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.2135299999999999e-29,-1.36605e-30,-3.7636400000000001e-30
167.0,5.1718400000000003e-29,1.1475400000000001e-24,1.14749e-24,1.1475400000000001e-24,-1.10381e-29,-1.48492e-30,-3.76887e-30
168.0,4.7124799999999998e-29,1.1475400000000001e-24,1.1475e-24,1.1475400000000001e-24,-9.7506199999999996e-30,-2.2995300000000001e-30,-2.7753500000000002e-30
169.0,7.6968499999999999e-29,1.14755e-24,1.1474799999999999e-24,1.14755e-24,-1.20371e-29,1.57369e-30,-7.3213900000000003e-30
170.0,7.63674e-29,1.14755e-24,1.1474799999999999e-24,1.14755e-24,-1.2773200000000001e-29,7.30513e-31,-7.2321500000000002e-30
171.0,7.5851900000000001e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.3358199999999999e-29,-7.6602699999999997e-32,-7.0146199999999998e-30
172.0,7.41168e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.3893499999999999e-29,-8.3873800000000008e-31,-6.8420699999999994e-30
173.0,7.1875600000000004e-29,1.1475599999999999e-24,1.14749e-24,1.1475599999999999e-24,-1.4029399999999999e-29,-1.4316000000000001e-30,-6.4825800000000004e-30
