Label,S_Mises,S_S11,S_S22,S_S33,S_S12,S_S13,S_S23
582.0,181.465,54.581099999999999,45.458599999999997,216.47800000000001,-3.1492900000000001,38.081699999999998,-16.106400000000001
583.0,181.017,74.626900000000006,59.289700000000003,223.40799999999999,-5.7324799999999998,46.875900000000001,-21.784400000000002
584.0,168.42099999999999,90.027100000000004,51.239199999999997,198.40700000000001,-2.3915099999999998,52.908099999999997,-28.843900000000001
585.0,160.78700000000001,42.548699999999997,-23.438600000000001,109.709,4.70871,53.131399999999999,-36.608699999999999
586.0,155.494,3.03443,-81.9696,44.708599999999997,10.7165,43.267000000000003,-43.637599999999999
587.0,155.14099999999999,9.3234700000000004,-90.545299999999997,32.491100000000003,14.4621,37.793399999999998,-45.942399999999999
588.0,157.89699999999999,15.5989,-92.696899999999999,29.7714,16.252700000000001,38.181399999999996,-45.832299999999996
589.0,157.49000000000001,17.299600000000002,-95.030000000000001,25.224299999999999,17.709499999999998,38.060499999999998,-44.517400000000002
590.0,153.827,15.0693,-98.334800000000001,14.4307,16.262699999999999,38.986800000000002,-42.8994
591.0,151.16800000000001,16.178899999999999,-90.677599999999998,10.039300000000001,8.7279300000000006,46.0593,-42.657299999999999
592.0,152.756,69.956299999999999,-27.039100000000001,55.979900000000001,-4.2360600000000002,57.125599999999999,-41.803899999999999
593.0,160.31399999999999,139.88200000000001,40.170699999999997,100.79600000000001,-20.2638,66.317899999999995,-35.1282
594.0,172.392,157.74299999999999,49.818899999999999,91.147499999999994,-33.120600000000003,71.078999999999994,-28.142299999999999
595.0,172.46700000000001,156.304,43.058900000000001,71.544799999999995,-37.272300000000001,66.741200000000006,-24.522400000000001
596.0,163.06200000000001,150.99299999999999,33.515700000000002,55.899999999999999,-35.532899999999998,56.274000000000001,-23.302099999999999
597.0,152.24299999999999,139.52000000000001,20.706099999999999,40.641800000000003,-32.649900000000002,45.012799999999999,-24.191199999999998
598.0,143.99299999999999,132.67099999999999,13.6912,31.907499999999999,-30.947199999999999,34.545499999999997,-25.5593
599.0,132.477,47.690199999999997,-17.714500000000001,123.539,13.9757,-25.238700000000001,4.5219699999999996
600.0,132.22999999999999,42.780099999999997,-19.5061,123.985,14.8131,-20.699400000000001,1.75847
601.0,131.91999999999999,40.888500000000001,-18.0166,126.91200000000001,15.241,-15.9664,-1.1472899999999999
602.0,132.10499999999999,37.113100000000003,-17.573899999999998,128.53200000000001,15.038500000000001,-11.1767,-4.1140800000000004
603.0,133.453,37.608899999999998,-11.4214,136.21299999999999,14.020899999999999,-6.3420100000000001,-6.7798100000000003
604.0,137.07300000000001,35.371899999999997,-5.7478699999999998,144.654,11.9011,-1.0846199999999999,-8.8218099999999993
605.0,143.56399999999999,38.505800000000001,7.0909300000000002,161.61199999999999,8.8610399999999991,5.1407600000000002,-9.7742299999999993
606.0,152.74799999999999,39.828200000000002,19.055800000000001,178.167,5.15923,13.3324,-9.5924200000000006
607.0,160.11199999999999,48.458199999999998,35.097200000000001,195.44800000000001,2.3613300000000002,22.907699999999998,-9.9367000000000001
608.0,163.62299999999999,54.454599999999999,39.465200000000003,197.25,1.0612900000000001,34.176299999999998,-13.0313
609.0,158.30500000000001,72.283699999999996,45.773299999999999,193.858,3.0641699999999998,40.686,-21.2928
610.0,149.73400000000001,60.377099999999999,11.766999999999999,144.34100000000001,6.6227999999999998,45.3202,-29.622599999999998
611.0,146.27600000000001,7.3784599999999996,-62.364699999999999,61.575699999999998,7.45472,43.240900000000003,-36.694000000000003
612.0,143.79599999999999,0.71438800000000002,-84.297300000000007,35.498100000000001,8.7584199999999992,35.645499999999998,-41.798999999999999
613.0,145.792,17.831299999999999,-79.340500000000006,38.796399999999998,10.3957,34.838700000000003,-42.311700000000002
614.0,146.96700000000001,18.827500000000001,-83.644000000000005,34.384300000000003,11.3308,35.680999999999997,-41.061199999999999
615.0,145.875,21.8933,-85.959000000000003,28.604099999999999,12.9556,35.058500000000002,-39.5289
616.0,143.07599999999999,16.1523,-93.598399999999998,15.523899999999999,13.898,33.275500000000001,-39.127499999999998
617.0,137.529,12.0809,-94.599599999999995,3.4682900000000001,10.1181,34.098300000000002,-39.0852
618.0,136.12100000000001,14.5876,-83.737200000000001,-2.4002300000000001,-0.52057100000000001,43.082799999999999,-39.470599999999997
619.0,142.03399999999999,78.449100000000001,-12.460100000000001,48.0777,-14.9283,54.001199999999997,-37.995399999999997
620.0,152.798,140.56700000000001,42.6813,83.780799999999999,-28.109500000000001,60.226900000000001,-30.807600000000001
621.0,160.15000000000001,151.62299999999999,45.058300000000003,71.625799999999998,-35.548699999999997,60.172899999999998,-24.248699999999999
622.0,153.69,143.84200000000001,35.016399999999997,54.468400000000003,-35.474200000000003,52.558300000000003,-22.012699999999999
623.0,142.298,135.17099999999999,24.673300000000001,42.388800000000003,-32.222299999999997,41.388800000000003,-21.8232
624.0,133.82900000000001,125.136,14.9565,32.059100000000001,-30.5352,31.376899999999999,-23.180399999999999
625.0,123.498,47.687600000000003,-17.766200000000001,115.31100000000001,11.8018,-22.428699999999999,3.72153
626.0,123.086,46.9711,-15.538600000000001,119.294,12.516299999999999,-18.4024,1.31541
627.0,122.64100000000001,44.361800000000002,-14.7384,121.16200000000001,12.8399,-14.2774,-1.23525
628.0,122.72,43.339700000000001,-11.0983,125.727,12.535500000000001,-10.1936,-3.6930000000000001
629.0,124.224,40.067,-7.9953700000000003,130.452,11.450100000000001,-6.0766499999999999,-5.8905399999999997
630.0,128.50299999999999,39.577599999999997,0.25877600000000001,142.095,9.4567200000000007,-1.41727,-7.1182699999999999
631.0,135.64599999999999,39.2453,10.2272,156.684,6.8707799999999999,4.3825500000000002,-7.2742199999999997
632.0,144.65799999999999,43.3142,23.056999999999999,174.52500000000001,4.3267199999999999,12.376799999999999,-6.4642499999999998
633.0,148.637,53.229100000000003,34.679299999999998,186.79400000000001,3.2894600000000001,20.526,-6.71075
634.0,143.63,54.492400000000004,27.173999999999999,171.249,4.9088500000000002,29.5855,-11.006399999999999
635.0,137.14400000000001,26.931999999999999,-15.543200000000001,117.148,8.5563400000000005,34.773800000000001,-19.884599999999999
636.0,133.66800000000001,-5.6804399999999999,-67.869200000000006,56.479599999999998,9.9621700000000004,33.766100000000002,-29.165700000000001
637.0,134.28999999999999,-3.02597,-83.354799999999997,36.020600000000002,8.3722100000000008,30.643899999999999,-36.020200000000003
638.0,136.32499999999999,8.81799,-80.308999999999997,36.318899999999999,7.4835200000000004,29.721399999999999,-39.223599999999998
639.0,136.726,16.373899999999999,-76.699600000000004,37.969000000000001,7.2157999999999998,31.853999999999999,-38.099299999999999
640.0,136.83199999999999,21.611599999999999,-75.332599999999999,37.554600000000001,7.2523400000000002,33.769399999999997,-36.268599999999999
641.0,135.09299999999999,25.3278,-76.852800000000002,32.000700000000002,8.7233099999999997,32.114199999999997,-35.4056
642.0,132.63499999999999,18.1877,-88.609999999999999,15.177199999999999,10.626899999999999,28.210699999999999,-35.460299999999997
643.0,128.80699999999999,13.047000000000001,-93.112899999999996,4.3257099999999999,10.1661,23.498999999999999,-37.436300000000003
644.0,125.34,3.8839299999999999,-99.956800000000001,-15.770899999999999,2.5949200000000001,27.262,-37.9998
645.0,128.26900000000001,23.866099999999999,-67.086100000000002,-0.035727000000000002,-12.346,40.243099999999998,-38.589599999999997
646.0,135.52500000000001,112.836,23.976299999999998,68.903199999999998,-24.7196,49.376100000000001,-33.154200000000003
647.0,147.398,149.88399999999999,49.256599999999999,75.264499999999998,-32.720399999999998,53.431100000000001,-24.252300000000002
648.0,145.27600000000001,137.83500000000001,36.330100000000002,54.237299999999998,-35.065300000000001,49.303600000000003,-20.956700000000001
649.0,133.21299999999999,132.65700000000001,30.091699999999999,45.438800000000001,-31.820499999999999,38.018999999999998,-19.9208
650.0,124.76300000000001,118.697,16.640999999999998,32.610799999999998,-30.165600000000001,28.629100000000001,-21.106300000000001
651.0,115.44199999999999,50.122399999999999,-15.303699999999999,110.264,9.6540999999999997,-19.907599999999999,2.9470200000000002
652.0,114.958,44.985599999999998,-17.5215,109.47,10.207100000000001,-16.373200000000001,0.89930900000000003
653.0,114.20999999999999,44.147100000000002,-14.736700000000001,112.789,10.3858,-12.8443,-1.2154799999999999
654.0,114.386,39.728099999999998,-13.9674,114.499,10.0144,-9.3679199999999998,-3.2323
655.0,115.953,41.787399999999998,-4.6713199999999997,125.37,8.9910200000000007,-5.9486299999999996,-4.7912999999999997
656.0,121.261,38.557000000000002,1.66987,135.97800000000001,7.28512,-1.6223799999999999,-5.5385400000000002
657.0,129.12700000000001,44.956200000000003,17.6557,157.46000000000001,5.3523199999999997,3.75692,-4.8918100000000004
658.0,137.26400000000001,46.427900000000001,25.227499999999999,169.904,4.3125,11.9443,-3.83155
659.0,135.93299999999999,60.165799999999997,32.980899999999998,176.08799999999999,5.5776399999999997,17.9998,-5.2944199999999997
660.0,126.46299999999999,54.144100000000002,5.8798899999999996,139.05500000000001,8.1354799999999994,24.879100000000001,-9.9995700000000003
661.0,125.032,-4.8940700000000001,-75.153899999999993,52.9405,10.0137,25.242999999999999,-18.936199999999999
662.0,125.898,-20.486499999999999,-105.83499999999999,17.227900000000002,10.2942,19.5383,-28.643799999999999
663.0,127.654,4.7430700000000003,-87.072299999999998,29.075199999999999,9.06236,20.869499999999999,-34.089500000000001
664.0,128.839,8.5450999999999997,-81.5428,32.841099999999997,6.8242599999999998,24.974599999999999,-35.088700000000003
665.0,128.03899999999999,23.077400000000001,-66.468400000000003,44.909300000000002,4.8044000000000002,28.934100000000001,-33.482500000000002
666.0,127.631,24.010000000000002,-67.849999999999994,39.908200000000001,4.1364200000000002,31.564800000000002,-32.135199999999998
667.0,125.39100000000001,27.448,-69.733000000000004,33.511699999999998,5.3418900000000002,28.955200000000001,-31.894600000000001
668.0,123.48099999999999,17.105,-86.733599999999996,11.834199999999999,7.3454600000000001,23.0488,-32.808
669.0,121.286,9.7716899999999995,-94.671499999999995,-0.243423,8.6502999999999997,14.8209,-35.889200000000002
670.0,118.63,-5.4168500000000002,-109.581,-24.591000000000001,4.25692,14.404199999999999,-37.308100000000003
671.0,118.152,6.2333400000000001,-85.786699999999996,-12.9655,-9.4163700000000006,26.970600000000001,-38.479100000000003
672.0,122.792,84.812200000000004,0.77760399999999996,50.698399999999999,-22.306100000000001,39.805,-34.025300000000001
673.0,134.75299999999999,138.977,46.117699999999999,72.1601,-30.438400000000001,47.405000000000001,-24.182200000000002
674.0,136.60300000000001,133.28200000000001,38.405099999999997,54.782600000000002,-33.8979,45.8611,-19.896000000000001
675.0,125.31100000000001,126.98399999999999,31.746099999999998,45.259099999999997,-31.581,35.193800000000003,-18.520499999999998
676.0,116.27,113.16200000000001,18.740400000000001,33.610399999999998,-29.732299999999999,25.8873,-19.353000000000002
677.0,108.375,49.6999,-15.5158,103.30200000000001,7.5328999999999997,-17.683499999999999,2.2220399999999998
678.0,107.69199999999999,49.404200000000003,-13.011900000000001,106.76900000000001,7.9851599999999996,-14.5899,0.51277200000000001
679.0,107.003,47.604700000000001,-10.9322,109.324,8.0846999999999998,-11.569000000000001,-1.0669900000000001
680.0,106.87,46.616700000000002,-6.2561999999999998,114.496,7.7262700000000004,-8.7240300000000008,-2.6809099999999999
681.0,109.14700000000001,43.742600000000003,-1.0350200000000001,122.02800000000001,6.7566499999999996,-5.6891999999999996,-3.6467999999999998
682.0,114.878,43.785899999999998,8.8341899999999995,136.46000000000001,5.3244999999999996,-2.08528,-4.0628099999999998
683.0,123.98099999999999,44.6873,18.404499999999999,152.88399999999999,4.28498,4.0588100000000003,-2.9373200000000002
684.0,129.898,51.730899999999998,25.360600000000002,164.91200000000001,3.9016000000000002,10.3186,-2.4727800000000002
685.0,122.736,67.099100000000007,24.532900000000001,158.524,6.8019499999999997,16.424800000000001,-4.2417800000000003
686.0,117.526,32.703299999999999,-36.2226,89.343699999999998,11.8005,20.419899999999998,-9.6736199999999997
687.0,119.46599999999999,-12.7356,-103.298,18.5641,13.7037,14.282400000000001,-18.9816
688.0,121.843,-3.3081200000000002,-103.09999999999999,13.3268,12.4702,10.1884,-26.9117
689.0,121.745,6.8902999999999999,-89.942800000000005,23.349599999999999,8.9013600000000004,14.407400000000001,-30.111599999999999
690.0,120.449,13.1037,-76.3279,35.430500000000002,5.3700299999999999,20.563500000000001,-29.775099999999998
691.0,119.542,20.6995,-65.249300000000005,42.1081,3.0398399999999999,26.238099999999999,-28.9345
692.0,118.90600000000001,23.834299999999999,-63.683999999999997,39.019100000000002,1.8830199999999999,28.6844,-28.522600000000001
693.0,117.02200000000001,27.504999999999999,-65.922899999999998,31.991099999999999,2.5239799999999999,25.276299999999999,-29.3842
694.0,115.937,19.5976,-81.526499999999999,12.505599999999999,4.3212999999999999,17.681000000000001,-31.028500000000001
695.0,115.85599999999999,9.6460899999999992,-93.777699999999996,-1.70347,6.0033599999999998,6.8652899999999999,-34.262099999999997
696.0,114.54600000000001,-5.71645,-108.904,-23.468299999999999,3.4873099999999999,4.0576299999999996,-36.072899999999997
697.0,109.739,1.0741799999999999,-88.194900000000004,-12.956899999999999,-7.2360800000000003,16.511800000000001,-37.213000000000001
698.0,111.355,73.238600000000005,-6.4209300000000002,47.079500000000003,-20.058199999999999,31.8141,-32.712800000000001
699.0,123.94499999999999,129.27799999999999,43.013800000000003,69.9452,-29.357900000000001,41.9754,-23.432700000000001
700.0,127.931,130.13200000000001,41.927900000000001,57.1477,-32.778399999999998,42.386299999999999,-19.0091
701.0,117.816,122.363,33.844900000000003,46.069099999999999,-31.0566,32.519599999999997,-17.432099999999998
702.0,108.643,109.01300000000001,21.778199999999998,35.635199999999998,-29.488700000000001,23.280899999999999,-18.033200000000001
703.0,102.133,50.578699999999998,-14.2515,98.423199999999994,5.4164199999999996,-15.735799999999999,1.46384
704.0,101.23399999999999,48.3643,-13.537000000000001,99.649500000000003,5.7076700000000002,-13.0869,0.25632100000000002
705.0,100.46299999999999,44.244799999999998,-13.281599999999999,100.209,5.7131499999999997,-10.513299999999999,-0.92741300000000004
706.0,100.11799999999999,44.305399999999999,-7.0714199999999998,106.616,5.3971400000000003,-8.2081,-1.8803799999999999
707.0,102.971,41.252400000000002,-1.0788199999999999,115.392,4.6918699999999998,-5.4736900000000004,-2.58778
708.0,109.252,45.680700000000002,13.539300000000001,134.87899999999999,3.8789899999999999,-2.2812199999999998,-2.50135
709.0,119.471,45.1417,19.308199999999999,149.197,3.06996,4.1851000000000003,-1.77285
710.0,121.535,62.6387,29.3812,162.59100000000001,5.1661900000000003,9.2311499999999995,-2.1928800000000002
711.0,113.712,56.466500000000003,-1.9289400000000001,123.624,9.3246400000000005,16.2728,-3.3412099999999998
712.0,112.50700000000001,-6.2726800000000003,-92.326999999999998,27.1996,11.6035,14.122999999999999,-9.1176100000000009
713.0,115.34099999999999,-15.495900000000001,-119.91200000000001,-6.1184799999999999,12.144600000000001,3.9267099999999999,-16.783200000000001
714.0,117.235,-0.10992300000000001,-107.998,2.5855100000000002,10.3367,3.9096799999999998,-21.907
715.0,115.117,6.5275400000000001,-91.412000000000006,19.4633,7.4054599999999997,9.1700700000000008,-24.553799999999999
716.0,112.73,16.609100000000002,-72.099299999999999,35.903700000000001,4.3760599999999998,16.979900000000001,-24.716100000000001
717.0,112.145,23.627300000000002,-60.2654,43.570999999999998,1.7512399999999999,22.8125,-25.147400000000001
718.0,111.676,26.596299999999999,-59.221699999999998,39.258000000000003,0.27661400000000003,24.742899999999999,-25.968299999999999
719.0,110.741,25.346900000000002,-66.419499999999999,27.812999999999999,0.19903799999999999,20.546399999999998,-27.9498
720.0,111.181,15.1089,-85.133799999999994,5.9427599999999998,1.4884599999999999,12.0425,-30.032299999999999
721.0,113.048,3.7025399999999999,-98.6374,-7.8384299999999998,3.3884799999999999,-0.19383800000000001,-33.264800000000001
722.0,112.568,-16.739899999999999,-119.124,-33.7652,1.9159900000000001,-4.4027900000000004,-34.511699999999998
723.0,105.11799999999999,-9.9944600000000001,-97.241799999999998,-18.116800000000001,-6.9964000000000004,8.0948100000000007,-35.293500000000002
724.0,102.246,75.360600000000005,-1.32701,57.396500000000003,-18.388200000000001,23.851299999999998,-31.1296
725.0,114.943,127.005,44.221600000000002,73.5535,-27.916,36.587499999999999,-22.897300000000001
726.0,119.85299999999999,121.773,39.707599999999999,54.963099999999997,-31.7212,39.078099999999999,-18.7014
727.0,110.364,117.82899999999999,35.770899999999997,46.981200000000001,-30.488900000000001,29.5777,-16.6099
728.0,102.035,102.13500000000001,21.325299999999999,34.759399999999999,-29.3782,20.956,-17.119800000000001
729.0,96.480800000000002,51.342300000000002,-12.758900000000001,94.102099999999993,3.3135400000000002,-14.0892,0.76702199999999998
730.0,95.712699999999998,51.030999999999999,-9.9325399999999995,97.479600000000005,3.4935900000000002,-11.8124,0.043848600000000001
731.0,94.605199999999996,50.522799999999997,-5.8536799999999998,101.375,3.4938699999999998,-9.6843400000000006,-0.59789000000000003
732.0,94.451499999999996,48.812399999999997,-0.75234800000000002,106.916,3.3083399999999998,-7.5836699999999997,-1.0135099999999999
733.0,97.117099999999994,47.4527,7.1603599999999998,117.271,2.7262300000000002,-5.5145200000000001,-1.5286900000000001
734.0,104.876,46.787799999999997,16.708400000000001,133.209,1.9773000000000001,-1.81341,-1.21079
735.0,114.431,51.568199999999997,25.939800000000002,150.785,2.0052099999999999,3.26389,-1.50895
736.0,112.39400000000001,57.688200000000002,19.159600000000001,144.16399999999999,3.8684799999999999,9.7859800000000003,-1.4057999999999999
737.0,107.605,22.876999999999999,-46.9116,72.340100000000007,6.4147299999999996,14.948399999999999,-2.3038099999999999
738.0,110.384,-15.4137,-116.267,-2.27719,8.6243999999999996,6.5506000000000002,-7.3919300000000003
739.0,115.655,-5.8635799999999998,-121.76900000000001,-14.200100000000001,10.1151,-2.79156,-13.016999999999999
740.0,114.134,7.4325599999999996,-104.51000000000001,1.7618499999999999,8.8528199999999995,-1.04762,-16.9284
741.0,109.34699999999999,11.352499999999999,-87.397800000000004,19.936699999999998,6.1009900000000004,5.1471600000000004,-19.083400000000001
742.0,106.297,17.345700000000001,-71.069000000000003,33.367800000000003,3.18933,13.324400000000001,-20.375699999999998
743.0,105.667,19.6706,-64.004099999999994,36.2288,0.72601000000000004,18.639399999999998,-22.065200000000001
744.0,106.014,21.070900000000002,-64.7834,30.3279,-1.2982400000000001,19.856000000000002,-24.493500000000001
745.0,106.93300000000001,23.4084,-68.935000000000002,23.154499999999999,-1.98925,14.92,-27.3919
746.0,110.251,13.8536,-87.690200000000004,3.0095700000000001,-1.6437600000000001,5.9155899999999999,-30.081499999999998
747.0,114.667,4.2199299999999997,-100.139,-7.2791699999999997,0.28878599999999999,-6.8699700000000004,-32.576500000000003
748.0,115.696,-15.970599999999999,-120.492,-30.8201,-0.31968200000000002,-12.109299999999999,-33.427199999999999
749.0,106.121,-10.9314,-99.7898,-15.3786,-6.4338600000000001,0.061768999999999998,-34.722499999999997
750.0,97.521100000000004,71.368600000000001,-3.93499,59.086100000000002,-15.526300000000001,17.032499999999999,-31.729500000000002
751.0,106.259,121.40000000000001,42.427399999999999,74.583699999999993,-25.264800000000001,31.541599999999999,-23.524699999999999
752.0,111.931,116.934,39.773099999999999,55.901899999999998,-30.328399999999998,35.437899999999999,-18.548400000000001
753.0,103.755,113.462,37.3339,48.240400000000001,-30.2104,26.753,-16.286100000000001
754.0,95.911699999999996,97.262200000000007,22.246099999999998,35.824300000000001,-29.1599,18.675799999999999,-16.4176
755.0,91.479699999999994,52.806699999999999,-10.007400000000001,91.515900000000002,1.18895,-12.7631,0.18628800000000001
756.0,90.508300000000006,48.280999999999999,-10.7895,90.968599999999995,1.2458400000000001,-10.862,-0.089367199999999994
757.0,89.189499999999995,47.0901,-6.8075099999999997,94.483199999999997,1.2445299999999999,-9.0309200000000001,-0.066045999999999994
758.0,88.933099999999996,43.4681,-2.86287,98.652900000000002,1.13398,-7.2238899999999999,0.0088795300000000001
759.0,91.260300000000001,45.953400000000002,8.95303,112.39,1.3205499999999999,-5.2294200000000002,-0.14822199999999999
760.0,100.441,43.734200000000001,17.171600000000002,128.17099999999999,1.3942099999999999,-1.1887000000000001,-0.32466699999999998
761.0,108.25,54.808100000000003,31.567900000000002,149.42599999999999,1.32185,2.4456799999999999,-1.0590599999999999
762.0,105.17700000000001,64.332300000000004,21.485600000000002,139.642,1.56463,10.282400000000001,-1.0985100000000001
763.0,104.764,21.628699999999998,-57.783700000000003,57.452100000000002,2.9704199999999998,12.9328,-2.0641799999999999
764.0,109.517,-12.2098,-121.934,-14.330399999999999,5.9430500000000004,1.31437,-4.8817899999999996
765.0,115.072,-1.4241699999999999,-122.861,-21.179200000000002,7.3182700000000001,-6.8245300000000002,-8.2254100000000001
766.0,111.59,4.4550400000000003,-109.673,-6.9954499999999999,6.36388,-5.2175099999999999,-11.541399999999999
767.0,105.706,12.8468,-87.992900000000006,15.973000000000001,4.5605099999999998,1.42397,-14.2775
768.0,102.819,16.202400000000001,-74.982100000000003,27.220300000000002,2.05125,8.8696699999999993,-17.150500000000001
769.0,102.26900000000001,23.535299999999999,-63.804000000000002,34.530999999999999,-0.49545,13.193,-20.219799999999999
770.0,103.59699999999999,21.5017,-67.778499999999994,26.441199999999998,-3.1341199999999998,13.460800000000001,-23.965399999999999
771.0,106.498,17.836300000000001,-77.433099999999996,14.6082,-4.7767900000000001,8.7496899999999993,-27.475100000000001
772.0,111.464,5.8138100000000001,-97.175200000000004,-5.4087699999999996,-5.1483499999999998,0.038242199999999997,-30.374300000000002
773.0,116.88,-7.91526,-114.291,-19.7623,-3.1702599999999999,-11.2859,-31.900300000000001
774.0,117.898,-28.637499999999999,-132.84100000000001,-39.378999999999998,-2.8688400000000001,-17.133099999999999,-32.352699999999999
775.0,106.95699999999999,-28.6844,-119.72199999999999,-32.491599999999998,-6.7424799999999996,-6.8437700000000001,-32.696300000000001
776.0,95.335700000000003,36.2241,-39.558500000000002,28.7592,-14.072699999999999,12.226000000000001,-30.623100000000001
777.0,97.320800000000006,103.292,28.9771,67.013900000000007,-22.843499999999999,26.728400000000001,-23.236799999999999
778.0,103.91500000000001,112.699,38.815399999999997,56.418999999999997,-28.7592,31.050599999999999,-17.857299999999999
779.0,98.121799999999993,104.758,33.887599999999999,45.690899999999999,-29.989999999999998,24.563700000000001,-16.270399999999999
780.0,89.956900000000005,92.694000000000003,23.026199999999999,37.304400000000001,-28.8767,16.1248,-15.789199999999999
781.0,86.848600000000005,51.789900000000003,-8.7892799999999998,87.610600000000005,-0.87930900000000001,-11.792199999999999,-0.28737400000000002
782.0,85.704099999999997,53.142499999999998,-3.2970999999999999,93.061499999999995,-0.86223700000000003,-10.1816,0.016845700000000002
783.0,84.396799999999999,52.026499999999999,1.2376199999999999,97.137600000000006,-0.82451099999999999,-8.4461700000000004,0.60682599999999998
784.0,84.016999999999996,52.327500000000001,9.1971100000000003,105.01300000000001,-0.65989699999999996,-6.9558400000000002,1.16658
785.0,85.831199999999995,49.176299999999998,16.382300000000001,113.32299999999999,-0.39482499999999998,-4.6582699999999999,1.5949500000000001
786.0,94.6785,39.799999999999997,18.6127,122.06699999999999,-0.14465600000000001,-0.96745400000000004,0.65912700000000002
787.0,102.02800000000001,55.3108,36.463299999999997,146.51499999999999,0.097435900000000006,2.37792,-0.29706199999999999
788.0,97.909300000000002,61.656300000000002,23.105599999999999,132.661,0.069539199999999995,10.2966,-1.00674
789.0,96.599900000000005,15.839700000000001,-59.729500000000002,45.865600000000001,0.66381599999999996,12.1456,-1.45862
790.0,105.075,-9.0266900000000003,-118.38500000000001,-18.546199999999999,2.5314800000000002,-0.57469300000000001,-1.9833799999999999
791.0,114.678,0.28988000000000003,-123.712,-26.5396,3.9796800000000001,-9.8650699999999993,-3.7515999999999998
792.0,112.20999999999999,10.7242,-107.563,-7.4707499999999998,4.0314800000000002,-8.7981300000000005,-6.8153199999999998
793.0,105.812,12.769600000000001,-92.913200000000003,9.2526600000000006,2.5989,-2.7569900000000001,-10.7006
794.0,102.273,16.580500000000001,-80.078000000000003,20.869299999999999,0.44345899999999999,3.6004700000000001,-14.6578
795.0,101.36199999999999,11.8848,-80.570400000000006,16.789200000000001,-2.2855300000000001,7.1656899999999997,-18.965900000000001
796.0,102.858,13.0724,-79.729699999999994,13.806900000000001,-5.3853,6.7846299999999999,-23.619599999999998
797.0,107.34099999999999,9.4809599999999996,-87.811800000000005,4.2724299999999999,-8.2696199999999997,3.1255099999999998,-27.696999999999999
798.0,112.93000000000001,5.9789899999999996,-97.181299999999993,-3.8695599999999999,-9.85886,-4.5138199999999999,-29.873699999999999
799.0,118.511,-8.3662200000000002,-116.06399999999999,-19.097300000000001,-9.2353900000000007,-13.6873,-29.8264
800.0,119.315,-18.551500000000001,-122.76300000000001,-23.545300000000001,-7.8341700000000003,-19.7286,-28.981200000000001
801.0,107.235,-31.0138,-125.139,-34.3155,-8.7319800000000001,-11.335800000000001,-27.8414
802.0,92.958200000000005,3.6182799999999999,-72.724400000000003,0.36301,-13.7852,9.4650599999999994,-27.154299999999999
803.0,89.045900000000003,88.806899999999999,19.812000000000001,63.028399999999998,-20.9087,22.5868,-21.916
804.0,96.182599999999994,113.17700000000001,42.201799999999999,61.311799999999998,-27.174099999999999,26.6553,-16.910499999999999
805.0,92.425799999999995,95.790800000000004,29.770600000000002,43.412199999999999,-29.3611,22.620100000000001,-16.095199999999998
806.0,84.444199999999995,90.659199999999998,26.270800000000001,41.332999999999998,-28.7468,13.581899999999999,-15.2247
807.0,82.401700000000005,53.390500000000003,-3.9203100000000002,87.394400000000005,-2.8644599999999998,-11.1812,-0.509737
808.0,80.920299999999997,49.625100000000003,-2.5879699999999999,88.265600000000006,-2.8488699999999998,-9.7707999999999995,0.41237800000000002
809.0,79.393500000000003,47.195999999999998,1.59352,91.592600000000004,-2.66797,-8.1453000000000007,1.6016900000000001
810.0,78.598500000000001,45.373600000000003,7.8476999999999997,97.031499999999994,-2.1544400000000001,-6.5179,2.65334
811.0,81.104299999999995,46.444800000000001,18.436699999999998,109.20399999999999,-1.7982800000000001,-4.2063100000000002,3.3787799999999999
812.0,88.2136,48.543599999999998,30.520099999999999,126.22199999999999,-1.52773,-1.04122,2.0512800000000002
813.0,95.8459,55.445900000000002,40.799199999999999,142.899,-0.79659100000000005,3.6942300000000001,0.193273
814.0,92.067700000000002,72.490499999999997,40.029200000000003,142.53200000000001,-2.2064300000000001,8.6632800000000003,-1.09449
815.0,89.371099999999998,43.100000000000001,-27.819199999999999,69.123999999999995,-4.5866499999999997,11.119199999999999,-0.50864600000000004
816.0,101.182,-4.3973599999999999,-111.36,-17.379899999999999,-2.3603999999999998,-0.068604399999999996,0.14500199999999999
817.0,115.134,-1.7896000000000001,-127.15900000000001,-32.800899999999999,0.51554100000000003,-12.4292,-0.363848
818.0,115.209,7.9341999999999997,-115.971,-18.0549,0.83750199999999997,-12.078799999999999,-2.9207000000000001
819.0,109.402,9.4560899999999997,-103.279,-1.28945,-0.0222528,-7.3562700000000003,-8.0223200000000006
820.0,105.979,13.440200000000001,-91.864500000000007,9.6355799999999991,-2.0708700000000002,-2.5248300000000001,-12.866400000000001
821.0,105.324,15.2905,-85.712299999999999,13.4062,-5.1641700000000004,0.067577700000000004,-18.242100000000001
822.0,105.468,12.4557,-85.539900000000003,9.8972800000000003,-8.6345100000000006,0.136541,-22.6633
823.0,106.422,2.5189499999999998,-93.294700000000006,-2.0367600000000001,-12.327,-0.92926200000000003,-26.4742
824.0,107.74299999999999,-5.46272,-101.851,-12.816000000000001,-13.520899999999999,-4.1464800000000004,-28.1218
825.0,107.39100000000001,-21.7773,-118.193,-30.537800000000001,-12.266299999999999,-9.5909600000000008,-27.5532
