Label,S_Mises,S_S11,S_S22,S_S33,S_S12,S_S13,S_S23
38.0,2.4887500000000001e-28,-1.8441700000000001e-25,-1.8462099999999999e-25,-1.8445900000000001e-25,-9.0009199999999997e-29,-2.2643899999999999e-29,2.0736700000000001e-29
39.0,2.18639e-28,-1.84466e-25,-1.8462799999999999e-25,-1.84507e-25,-8.8509399999999996e-29,-2.0196599999999999e-29,2.2957700000000001e-29
40.0,1.9748799999999999e-28,-1.84524e-25,-1.8465100000000001e-25,-1.84564e-25,-8.8773499999999999e-29,-1.68181e-29,2.4172300000000001e-29
41.0,1.79066e-28,-1.8455900000000001e-25,-1.8465299999999999e-25,-1.8459599999999999e-25,-8.71941e-29,-1.5101700000000001e-29,2.4587600000000001e-29
42.0,1.7056700000000001e-28,-1.84613e-25,-1.84682e-25,-1.84649e-25,-8.6953900000000002e-29,-1.30241e-29,2.7846999999999999e-29
43.0,3.4433600000000002e-28,-1.8430900000000001e-25,-1.8465200000000001e-25,-1.84346e-25,-5.5755599999999999e-29,-2.5862799999999998e-29,-1.3454700000000001e-29
44.0,2.8879400000000001e-28,-1.8437500000000001e-25,-1.84658e-25,-1.84413e-25,-6.1224800000000002e-29,-2.1771799999999999e-29,-2.87045e-31
45.0,2.4732899999999998e-28,-1.84433e-25,-1.84663e-25,-1.8447099999999999e-25,-6.8295399999999997e-29,-1.9021000000000001e-29,1.18136e-29
46.0,2.1604499999999998e-28,-1.8447899999999999e-25,-1.8466199999999999e-25,-1.84515e-25,-7.4184499999999999e-29,-1.6570600000000001e-29,1.95956e-29
47.0,1.9665599999999999e-28,-1.8452899999999999e-25,-1.84673e-25,-1.84563e-25,-8.0061700000000003e-29,-1.3892000000000001e-29,2.5831599999999999e-29
48.0,1.82327e-28,-1.84566e-25,-1.84674e-25,-1.84597e-25,-8.3260000000000003e-29,-1.3057599999999999e-29,2.9658500000000001e-29
49.0,1.7615000000000001e-28,-1.84616e-25,-1.8469499999999999e-25,-1.8464599999999999e-25,-8.5994599999999999e-29,-1.16394e-29,3.5023300000000002e-29
50.0,3.0107899999999998e-28,-1.84322e-25,-1.84588e-25,-1.8434499999999999e-25,-8.31417e-29,-3.2912299999999998e-29,2.0295900000000001e-29
51.0,2.6892199999999999e-28,-1.8438e-25,-1.84608e-25,-1.84407e-25,-8.36717e-29,-3.0476399999999997e-29,2.5607599999999998e-29
52.0,2.3734900000000001e-28,-1.8443e-25,-1.8461899999999999e-25,-1.8446099999999999e-25,-8.3499400000000004e-29,-2.73371e-29,2.9242600000000001e-29
53.0,2.1189299999999999e-28,-1.8448500000000001e-25,-1.8463699999999999e-25,-1.84516e-25,-8.3405500000000005e-29,-2.3823300000000001e-29,3.1804599999999997e-29
54.0,1.9184400000000001e-28,-1.84524e-25,-1.8464300000000001e-25,-1.8455399999999999e-25,-8.2734800000000005e-29,-2.1359799999999999e-29,3.3388400000000001e-29
55.0,1.77935e-28,-1.84574e-25,-1.84665e-25,-1.8460299999999999e-25,-8.3106599999999996e-29,-1.81394e-29,3.4432400000000002e-29
56.0,1.6588100000000001e-28,-1.84605e-25,-1.8466800000000001e-25,-1.84632e-25,-8.3061199999999998e-29,-1.5911699999999999e-29,3.17559e-29
57.0,3.1058599999999999e-28,-1.8435000000000001e-25,-1.8465200000000001e-25,-1.84373e-25,-5.57813e-29,-2.7719799999999998e-29,-7.4674199999999993e-30
58.0,2.6636200000000001e-28,-1.8440399999999999e-25,-1.84656e-25,-1.8442899999999999e-25,-6.0143400000000003e-29,-2.5042999999999999e-29,7.1244599999999993e-30
59.0,2.32551e-28,-1.84448e-25,-1.84656e-25,-1.84474e-25,-6.6278800000000002e-29,-2.22417e-29,1.7978000000000001e-29
60.0,2.0772399999999999e-28,-1.8449499999999999e-25,-1.8466099999999999e-25,-1.8451899999999999e-25,-7.1786299999999995e-29,-1.94967e-29,2.73297e-29
61.0,1.90412e-28,-1.84533e-25,-1.84664e-25,-1.84556e-25,-7.6066899999999997e-29,-1.7693e-29,3.3236400000000002e-29
62.0,1.80726e-28,-1.8457799999999999e-25,-1.8467799999999999e-25,-1.8460100000000001e-25,-8.0317999999999996e-29,-1.5517300000000001e-29,3.8353399999999999e-29
63.0,1.72856e-28,-1.8461099999999999e-25,-1.84682e-25,-1.84632e-25,-8.3055599999999999e-29,-1.5119399999999999e-29,3.87216e-29
64.0,2.8062600000000002e-28,-1.8436099999999999e-25,-1.8460200000000001e-25,-1.8436999999999999e-25,-7.5015399999999995e-29,-3.5057400000000001e-29,2.5932700000000002e-29
65.0,2.5344999999999998e-28,-1.84405e-25,-1.84613e-25,-1.8441899999999999e-25,-7.6552999999999998e-29,-3.2123799999999999e-29,3.1119000000000002e-29
66.0,2.2696399999999998e-28,-1.8445399999999999e-25,-1.8462799999999999e-25,-1.84472e-25,-7.6591900000000005e-29,-2.91439e-29,3.63672e-29
67.0,2.0477400000000001e-28,-1.8449399999999999e-25,-1.8463599999999999e-25,-1.84514e-25,-7.6677600000000002e-29,-2.6343600000000002e-29,3.8887299999999999e-29
68.0,1.8723600000000001e-28,-1.8454e-25,-1.8465100000000001e-25,-1.8456000000000001e-25,-7.7252900000000006e-29,-2.2967499999999999e-29,4.0848900000000002e-29
69.0,1.74493e-28,-1.84573e-25,-1.84658e-25,-1.8459399999999999e-25,-7.71179e-29,-2.11639e-29,4.2049599999999998e-29
70.0,1.6813500000000001e-28,-1.8461800000000001e-25,-1.8468e-25,-1.8464e-25,-7.7331300000000003e-29,-1.8652100000000001e-29,4.5879099999999997e-29
71.0,2.7964600000000002e-28,-1.8438500000000001e-25,-1.8465000000000001e-25,-1.84397e-25,-5.4115700000000005e-29,-2.9383599999999998e-29,-2.7768500000000002e-31
72.0,2.4779900000000001e-28,-1.8442700000000001e-25,-1.8465399999999999e-25,-1.84441e-25,-5.8753000000000002e-29,-2.6261199999999999e-29,1.2825399999999999e-29
73.0,2.2054299999999999e-28,-1.8446800000000001e-25,-1.84656e-25,-1.84481e-25,-6.3173299999999995e-29,-2.4120499999999999e-29,2.4994500000000001e-29
74.0,2.0001999999999999e-28,-1.84505e-25,-1.84658e-25,-1.8451800000000001e-25,-6.8244699999999997e-29,-2.1694899999999999e-29,3.30892e-29
75.0,1.86594e-28,-1.8454599999999999e-25,-1.84665e-25,-1.84558e-25,-7.2476799999999999e-29,-1.98289e-29,4.0351400000000002e-29
76.0,1.7691e-28,-1.84582e-25,-1.84672e-25,-1.8459399999999999e-25,-7.5265199999999997e-29,-1.86973e-29,4.4792699999999999e-29
77.0,1.7404299999999999e-28,-1.84624e-25,-1.84689e-25,-1.8463699999999999e-25,-7.7072099999999998e-29,-1.7315399999999999e-29,5.1578200000000003e-29
78.0,2.6171899999999999e-28,-1.8439399999999999e-25,-1.84615e-25,-1.8439399999999999e-25,-6.7759299999999998e-29,-3.3448599999999999e-29,2.84328e-29
79.0,2.3989999999999998e-28,-1.84431e-25,-1.84624e-25,-1.8443400000000001e-25,-6.8883199999999995e-29,-3.17399e-29,3.56504e-29
80.0,2.1804599999999999e-28,-1.8446899999999999e-25,-1.84632e-25,-1.8447600000000001e-25,-6.9929099999999998e-29,-2.9316899999999998e-29,4.0526099999999999e-29
81.0,1.9836699999999999e-28,-1.8451000000000001e-25,-1.8464300000000001e-25,-1.8451899999999999e-25,-7.0262300000000002e-29,-2.6623400000000003e-29,4.4412499999999998e-29
82.0,1.8318499999999999e-28,-1.8454499999999999e-25,-1.8465100000000001e-25,-1.84557e-25,-7.0711399999999998e-29,-2.44425e-29,4.6868e-29
83.0,1.72483e-28,-1.8458599999999999e-25,-1.84666e-25,-1.84598e-25,-7.1980499999999999e-29,-2.1463499999999999e-29,4.9171399999999997e-29
84.0,1.6445900000000001e-28,-1.8461700000000001e-25,-1.84674e-25,-1.8462799999999999e-25,-7.38689e-29,-1.9873499999999999e-29,4.7537100000000002e-29
85.0,2.56819e-28,-1.84413e-25,-1.8465000000000001e-25,-1.8441800000000001e-25,-5.2913500000000005e-29,-2.74773e-29,6.5573699999999999e-30
86.0,2.34153e-28,-1.84448e-25,-1.8465399999999999e-25,-1.8445000000000001e-25,-5.5967000000000005e-29,-2.6529599999999999e-29,1.9595900000000001e-29
87.0,2.12013e-28,-1.84482e-25,-1.84655e-25,-1.8448400000000001e-25,-6.0111900000000002e-29,-2.4829599999999999e-29,2.9411900000000002e-29
88.0,1.94282e-28,-1.8451800000000001e-25,-1.84658e-25,-1.8451999999999999e-25,-6.3543300000000002e-29,-2.3250699999999999e-29,3.8972799999999999e-29
89.0,1.8179e-28,-1.8455399999999999e-25,-1.84665e-25,-1.84557e-25,-6.7174800000000004e-29,-2.1473799999999999e-29,4.555e-29
90.0,1.76077e-28,-1.8459200000000001e-25,-1.8467600000000001e-25,-1.8459499999999999e-25,-7.0567599999999995e-29,-2.0470699999999999e-29,5.1832e-29
91.0,1.7097600000000001e-28,-1.8462700000000001e-25,-1.8468400000000001e-25,-1.8462899999999999e-25,-7.4294699999999996e-29,-2.01802e-29,5.2519699999999999e-29
92.0,2.4802100000000001e-28,-1.8441700000000001e-25,-1.84622e-25,-1.84407e-25,-6.1473599999999995e-29,-3.1741700000000001e-29,3.12789e-29
93.0,2.3033199999999998e-28,-1.84447e-25,-1.8462899999999999e-25,-1.8444300000000001e-25,-6.3677700000000002e-29,-2.9910799999999999e-29,3.7240499999999998e-29
94.0,2.1193099999999998e-28,-1.8448400000000001e-25,-1.84638e-25,-1.84481e-25,-6.4174399999999995e-29,-2.8630200000000002e-29,4.40783e-29
95.0,1.9386500000000001e-28,-1.8451899999999999e-25,-1.8464599999999999e-25,-1.8451999999999999e-25,-6.47351e-29,-2.6579699999999999e-29,4.76355e-29
96.0,1.79847e-28,-1.84556e-25,-1.84656e-25,-1.8455900000000001e-25,-6.5856299999999999e-29,-2.40055e-29,5.1203499999999999e-29
97.0,1.70625e-28,-1.84589e-25,-1.84666e-25,-1.8459399999999999e-25,-6.6723900000000002e-29,-2.2656999999999999e-29,5.3752400000000001e-29
98.0,1.66817e-28,-1.8462700000000001e-25,-1.84683e-25,-1.8463500000000001e-25,-6.6502400000000004e-29,-2.14115e-29,5.8960299999999996e-29
99.0,1.57152e-28,-1.84597e-25,-1.8462799999999999e-25,-1.8462799999999999e-25,-8.8859800000000002e-29,-3.3533800000000002e-30,1.9333699999999999e-30
100.0,1.47974e-28,-1.8460900000000001e-25,-1.8463400000000001e-25,-1.8464599999999999e-25,-8.2120999999999998e-29,-7.1051299999999995e-30,1.2845000000000001e-29
101.0,1.2407e-28,-1.8459599999999999e-25,-1.84558e-25,-1.8460900000000001e-25,-6.6359699999999996e-29,-3.0438400000000001e-30,4.3637099999999999e-30
102.0,1.10273e-28,-1.8460900000000001e-25,-1.84583e-25,-1.84633e-25,-5.3750599999999995e-29,-5.75732e-30,2.25927e-29
103.0,9.8480499999999999e-29,-1.8459300000000001e-25,-1.8450000000000001e-25,-1.84588e-25,-2.2548300000000001e-29,2.9328700000000001e-31,1.4812600000000001e-30
104.0,8.8395500000000002e-29,-1.84607e-25,-1.8457899999999999e-25,-1.84632e-25,-1.9822700000000001e-29,-7.5423300000000001e-31,3.88755e-29
105.0,1.61547e-28,-1.84555e-25,-1.84432e-25,-1.84556e-25,5.3674300000000001e-29,-1.05924e-29,-2.5710199999999999e-29
106.0,1.78475e-28,-1.84565e-25,-1.8464399999999999e-25,-1.8461000000000001e-25,-9.45103e-29,-6.8038399999999999e-30,7.5150500000000001e-30
107.0,1.4991099999999999e-28,-1.84549e-25,-1.8456700000000001e-25,-1.84574e-25,-8.4964100000000001e-29,-6.2485600000000002e-30,8.1734199999999996e-30
108.0,1.3781099999999999e-28,-1.84563e-25,-1.8456700000000001e-25,-1.84591e-25,-7.6219600000000003e-29,-6.6493800000000003e-30,1.59868e-29
109.0,1.02468e-28,-1.8454499999999999e-25,-1.84491e-25,-1.8455200000000001e-25,-4.7003300000000003e-29,-4.5157399999999998e-30,1.28523e-29
110.0,9.5707399999999999e-29,-1.8456199999999999e-25,-1.84515e-25,-1.8457700000000001e-25,-3.73285e-29,-2.1053499999999999e-30,2.4951200000000001e-29
111.0,8.3330199999999999e-29,-1.8452500000000001e-25,-1.84456e-25,-1.8453599999999999e-25,1.58694e-29,-3.37474e-30,1.1855399999999999e-29
112.0,1.06214e-28,-1.84557e-25,-1.8446800000000001e-25,-1.84565e-25,2.04728e-29,-8.4319400000000008e-31,2.0841200000000001e-29
113.0,1.8560400000000001e-28,-1.84499e-25,-1.8459e-25,-1.84538e-25,-9.6512200000000002e-29,-7.2103399999999995e-30,6.4695499999999995e-30
114.0,1.74294e-28,-1.8451199999999999e-25,-1.8457099999999999e-25,-1.84548e-25,-9.4910899999999995e-29,-8.1214199999999995e-30,1.2699e-29
115.0,1.3498699999999999e-28,-1.8449200000000001e-25,-1.84489e-25,-1.8451000000000001e-25,-7.5194500000000003e-29,-8.0971999999999998e-30,1.5160100000000001e-29
116.0,1.18046e-28,-1.8450900000000001e-25,-1.8447899999999999e-25,-1.84523e-25,-6.02206e-29,-4.7369300000000003e-30,2.22266e-29
117.0,7.8772499999999999e-29,-1.84481e-25,-1.8442500000000001e-25,-1.8449e-25,-1.8717300000000001e-29,-4.1040099999999997e-30,2.20386e-29
118.0,8.9963399999999995e-29,-1.84506e-25,-1.8442700000000001e-25,-1.84508e-25,1.2601600000000001e-30,1.8153299999999999e-31,2.40967e-29
119.0,9.0495200000000002e-29,-1.84483e-25,-1.84423e-25,-1.84489e-25,2.8100800000000002e-29,7.52732e-30,2.38103e-29
120.0,2.1855600000000001e-28,-1.84455e-25,-1.8459499999999999e-25,-1.84505e-25,-1.0375600000000001e-28,-8.3889899999999997e-30,7.9031900000000006e-30
121.0,1.8351500000000001e-28,-1.84433e-25,-1.84505e-25,-1.84465e-25,-9.8348299999999998e-29,-1.02217e-29,1.27133e-29
122.0,1.54296e-28,-1.84447e-25,-1.8446700000000001e-25,-1.8446700000000001e-25,-8.5680400000000002e-29,-7.8015e-30,2.0107099999999999e-29
123.0,1.0866e-28,-1.8441999999999999e-25,-1.84398e-25,-1.84432e-25,-5.4545999999999995e-29,-7.1619799999999996e-30,2.4700799999999999e-29
124.0,9.1464599999999999e-29,-1.84441e-25,-1.8437799999999999e-25,-1.84441e-25,-2.6593399999999999e-29,-1.8355900000000001e-30,2.77548e-29
125.0,8.0349600000000004e-29,-1.84416e-25,-1.8436199999999999e-25,-1.84422e-25,9.0255800000000004e-30,2.69394e-30,3.1078199999999998e-29
126.0,9.9666499999999995e-29,-1.84424e-25,-1.8437500000000001e-25,-1.8443500000000001e-25,3.9888700000000001e-29,1.0335899999999999e-30,2.6537300000000002e-29
127.0,2.4219000000000002e-28,-1.8436999999999999e-25,-1.8454200000000001e-25,-1.8441800000000001e-25,-1.07242e-28,-1.1007100000000001e-29,6.8739999999999998e-30
128.0,2.0761400000000001e-28,-1.8437600000000001e-25,-1.84482e-25,-1.8440900000000001e-25,-1.05313e-28,-1.01881e-29,1.4956100000000001e-29
129.0,1.6532399999999999e-28,-1.8434499999999999e-25,-1.8439200000000001e-25,-1.84365e-25,-8.8966500000000003e-29,-1.0920499999999999e-29,2.2620400000000001e-29
130.0,1.1858100000000001e-28,-1.8435900000000001e-25,-1.84341e-25,-1.8436099999999999e-25,-6.0820799999999997e-29,-5.6743499999999997e-30,2.8896200000000001e-29
131.0,8.0191000000000002e-29,-1.84331e-25,-1.8430000000000001e-25,-1.8433500000000001e-25,-2.3275e-29,-1.6113699999999999e-30,3.48989e-29
132.0,7.9967699999999997e-29,-1.8434399999999999e-25,-1.84296e-25,-1.8434499999999999e-25,1.56472e-29,2.4321999999999999e-30,3.3023900000000002e-29
133.0,1.0274200000000001e-28,-1.84332e-25,-1.8431700000000001e-25,-1.8434499999999999e-25,4.3826199999999998e-29,1.2369900000000001e-29,3.5321900000000003e-29
134.0,2.7993399999999998e-28,-1.8430100000000001e-25,-1.8452600000000001e-25,-1.8435199999999999e-25,-1.09659e-28,-1.01465e-29,5.3698600000000002e-30
135.0,2.4530000000000001e-28,-1.84263e-25,-1.84424e-25,-1.8430000000000001e-25,-1.1232299999999999e-28,-1.3579200000000001e-29,1.4345600000000001e-29
136.0,1.8289300000000001e-28,-1.84265e-25,-1.8434e-25,-1.8427600000000001e-25,-9.4216799999999999e-29,-9.8237100000000006e-30,2.3215600000000001e-29
137.0,1.3152800000000001e-28,-1.8422600000000001e-25,-1.8426099999999999e-25,-1.84232e-25,-6.5564999999999997e-29,-6.8018599999999998e-30,3.2643200000000002e-29
138.0,7.4684900000000001e-29,-1.8423400000000001e-25,-1.8421999999999999e-25,-1.8422699999999999e-25,-2.2499399999999999e-29,-8.8860100000000007e-31,3.6099699999999997e-29
139.0,7.7086600000000001e-29,-1.84214e-25,-1.8421899999999999e-25,-1.8421999999999999e-25,1.7227900000000001e-29,7.5282400000000004e-30,4.0231e-29
140.0,1.1418800000000001e-28,-1.8421899999999999e-25,-1.8425199999999999e-25,-1.84239e-25,5.3476699999999997e-29,7.9398900000000001e-30,3.3948500000000001e-29
141.0,3.37965e-28,-1.8419300000000001e-25,-1.84491e-25,-1.8425000000000001e-25,-1.12918e-28,-1.4821600000000001e-29,1.5236300000000001e-30
142.0,2.87313e-28,-1.84172e-25,-1.84398e-25,-1.8420299999999999e-25,-1.10945e-28,-1.32771e-29,9.7186499999999993e-30
143.0,2.52963e-28,-1.84105e-25,-1.84282e-25,-1.84123e-25,-1.0574900000000001e-28,-1.2623999999999999e-29,2.1513399999999999e-29
144.0,1.6984800000000001e-28,-1.84088e-25,-1.8418599999999999e-25,-1.8407899999999999e-25,-7.1523299999999997e-29,-7.8870699999999993e-30,2.9994499999999999e-29
145.0,1.252e-28,-1.84046e-25,-1.8413300000000001e-25,-1.8404100000000001e-25,-3.2236099999999999e-29,1.0710499999999999e-30,3.8642199999999998e-29
146.0,1.07581e-28,-1.8405299999999999e-25,-1.8413500000000001e-25,-1.8405100000000001e-25,1.23737e-29,7.4210500000000003e-30,3.68037e-29
147.0,1.57069e-28,-1.8405800000000001e-25,-1.8418699999999999e-25,-1.8407799999999999e-25,4.2685300000000002e-29,1.8213300000000001e-29,3.5087000000000001e-29
148.0,1.61362e-28,-1.8461099999999999e-25,-1.8466000000000001e-25,-1.84648e-25,-8.6500199999999995e-29,-1.09402e-29,2.1064300000000001e-29
149.0,1.40498e-28,-1.8459599999999999e-25,-1.8460299999999999e-25,-1.8461899999999999e-25,-7.7688299999999995e-29,-9.5096199999999999e-30,1.7851500000000001e-29
150.0,1.3270300000000001e-28,-1.84613e-25,-1.84606e-25,-1.8463599999999999e-25,-6.7325500000000001e-29,-9.5232099999999999e-30,3.1772299999999999e-29
151.0,1.02816e-28,-1.8459399999999999e-25,-1.8454399999999999e-25,-1.8460000000000001e-25,-4.4652399999999998e-29,-6.15047e-30,2.3768099999999999e-29
152.0,1.06958e-28,-1.84614e-25,-1.8457500000000001e-25,-1.8462500000000001e-25,-3.4996099999999998e-29,-3.14395e-30,4.3414100000000002e-29
153.0,9.07286e-29,-1.84582e-25,-1.8450100000000001e-25,-1.8458400000000001e-25,5.3815299999999998e-30,-2.7861599999999999e-30,2.1640400000000001e-29
154.0,8.9157299999999997e-29,-1.8462099999999999e-25,-1.8458699999999999e-25,-1.8460399999999999e-25,-8.45169e-30,9.9931399999999994e-31,4.7754499999999999e-29
155.0,1.6886e-28,-1.8455299999999999e-25,-1.84616e-25,-1.8458699999999999e-25,-8.9493400000000001e-29,-1.2093999999999999e-29,1.86936e-29
156.0,1.5632900000000001e-28,-1.8456800000000001e-25,-1.8460299999999999e-25,-1.84597e-25,-8.3710000000000002e-29,-1.2306500000000001e-29,2.5344700000000002e-29
157.0,1.3040300000000001e-28,-1.84549e-25,-1.8454300000000001e-25,-1.84565e-25,-6.7269099999999996e-29,-1.07334e-29,2.9880900000000002e-29
158.0,1.1766800000000001e-28,-1.8456899999999999e-25,-1.8454200000000001e-25,-1.8457899999999999e-25,-5.2754700000000002e-29,-8.1024800000000001e-30,3.7321200000000001e-29
159.0,9.1977100000000001e-29,-1.84541e-25,-1.84491e-25,-1.8454599999999999e-25,-2.22904e-29,-3.7970000000000002e-30,3.7129999999999998e-29
160.0,9.4018100000000001e-29,-1.84565e-25,-1.8451199999999999e-25,-1.84565e-25,-6.16976e-30,-4.9144800000000002e-30,4.4269599999999999e-29
161.0,8.0292499999999997e-29,-1.84531e-25,-1.8447099999999999e-25,-1.84523e-25,2.5584100000000003e-29,1.3192099999999999e-30,2.0763200000000001e-29
162.0,1.8891699999999999e-28,-1.8451899999999999e-25,-1.84615e-25,-1.84558e-25,-9.4714000000000003e-29,-1.39076e-29,2.0460300000000001e-29
163.0,1.65692e-28,-1.8450200000000001e-25,-1.8455100000000001e-25,-1.8452899999999999e-25,-8.705e-29,-1.4439000000000001e-29,2.7935500000000001e-29
164.0,1.4436000000000001e-28,-1.8451800000000001e-25,-1.8452799999999999e-25,-1.84533e-25,-7.4235499999999997e-29,-1.23589e-29,3.5013199999999998e-29
165.0,1.16582e-28,-1.8449499999999999e-25,-1.84473e-25,-1.8450200000000001e-25,-4.9595999999999998e-29,-8.5682499999999995e-30,4.1924299999999999e-29
166.0,1.03042e-28,-1.84514e-25,-1.8446899999999999e-25,-1.84513e-25,-2.6253199999999999e-29,-5.70582e-30,4.6386200000000003e-29
167.0,8.9359900000000005e-29,-1.8448699999999999e-25,-1.84438e-25,-1.8448400000000001e-25,5.0544999999999998e-30,1.5491800000000001e-30,4.3167900000000002e-29
