Label,U_Magnitude,U_U1,U_U2,U_U3
2663.0,0.00052914599999999998,-0.00050712999999999995,0.00010943899999999999,0.00010410499999999999
2664.0,0.00055422100000000003,-0.00055199199999999996,-4.96465e-05,-6.7792800000000003e-07
2665.0,0.00062710100000000003,-0.00059444200000000004,-0.000154909,-0.00012608699999999999
2666.0,0.00105261,-0.00049399100000000005,0.00089931199999999998,0.00023494400000000001
2667.0,0.00085534800000000002,-0.00055800800000000003,0.00061337700000000002,0.00020980099999999999
2668.0,0.00073979700000000005,-0.00062166399999999996,0.00037227000000000001,0.00014916199999999999
2669.0,0.00070863100000000004,-0.00068673699999999998,0.000160116,7.0099100000000001e-05
2670.0,0.00074393199999999999,-0.000742886,1.73741e-05,-3.5404400000000003e-05
2671.0,0.00081112000000000003,-0.00079536699999999995,-5.2324100000000003e-05,-0.000150233
2672.0,0.0011296100000000001,-0.000599287,0.00094048500000000002,0.00017988999999999999
2673.0,0.00097805599999999993,-0.00067812299999999999,0.00068776500000000001,0.00015402100000000001
2674.0,0.00088841799999999998,-0.00075841099999999996,0.00045106699999999998,0.00010314000000000001
2675.0,0.00087807100000000002,-0.00083280300000000002,0.00027714100000000001,2.5324799999999998e-05
2676.0,0.00091621300000000003,-0.00090242700000000003,0.00014406799999999999,-6.56917e-05
2677.0,0.00097840899999999996,-0.000959406,7.8998800000000007e-05,-0.00017488099999999999
2678.0,0.00123565,-0.00067991600000000003,0.0010248900000000001,0.000118962
2679.0,0.0011067799999999999,-0.00076755900000000001,0.00079133100000000004,9.7995899999999995e-05
2680.0,0.00104331,-0.00085661199999999998,0.00059341000000000005,5.0822100000000003e-05
2681.0,0.00103385,-0.00094067499999999997,0.00042869099999999998,-1.431e-05
2682.0,0.0010682999999999999,-0.0010116400000000001,0.00032871400000000002,-9.8992099999999997e-05
2683.0,0.0011266799999999999,-0.00107391,0.00028130400000000002,-0.000192318
2684.0,0.0013557,-0.00072562500000000003,0.0011436899999999999,5.8068600000000002e-05
2685.0,0.00125084,-0.00082123999999999999,0.00094258600000000003,4.1275e-05
2686.0,0.00119092,-0.00091353199999999999,0.00076403400000000002,2.86696e-06
2687.0,0.0011858400000000001,-0.00099974799999999996,0.00063540999999999999,-5.4593699999999999e-05
2688.0,0.0012128099999999999,-0.0010758899999999999,0.000545763,-0.00012458200000000001
2689.0,0.0012661199999999999,-0.00113732,0.00051580699999999996,-0.00020858699999999999
2690.0,0.0014909000000000001,-0.00074430500000000001,0.00129181,5.7907100000000002e-06
2691.0,0.0013973200000000001,-0.00083181100000000001,0.0011227100000000001,-9.7068e-06
2692.0,0.00134344,-0.00092490599999999997,0.00097346900000000003,-4.18126e-05
2693.0,0.00132883,-0.0010094100000000001,0.00085969499999999995,-8.8422299999999995e-05
2694.0,0.0013517100000000001,-0.0010827899999999999,0.000795501,-0.00014786899999999999
2695.0,0.0013981899999999999,-0.00114444,0.00077322100000000004,-0.000217524
2696.0,0.00093692899999999997,0.00074828799999999995,0.00052800799999999995,-0.00019776
2697.0,0.00073996499999999998,0.00070454100000000004,-2.08629e-05,-0.00022524399999999999
2698.0,0.00089749899999999995,0.00074225699999999996,-0.00045981499999999997,-0.00020767600000000001
2699.0,0.0010662,0.00066714499999999996,-0.00079424400000000005,-0.00024671699999999998
2700.0,0.00121317,0.00066625099999999997,-0.00099119700000000008,-0.00021314200000000001
2701.0,0.0013595300000000001,0.000653176,-0.0011673199999999999,-0.00024296300000000001
2702.0,0.0010026499999999999,0.00071741000000000003,0.00063788799999999997,-0.00028934499999999999
2703.0,0.00079137299999999995,0.00073106799999999997,0.000108624,-0.00028286499999999998
2704.0,0.00082575300000000003,0.00070008500000000003,-0.00029280000000000002,-0.00032560299999999999
2705.0,0.00098449699999999998,0.00069526799999999997,-0.00062689099999999997,-0.000304705
2706.0,0.00110209,0.00064689700000000001,-0.00082250300000000004,-0.00034584500000000001
2707.0,0.0011186600000000001,0.00057500200000000002,-0.00089318799999999995,-0.00035070099999999997
2708.0,0.0011268599999999999,0.00070441600000000003,0.00080427199999999997,-0.00035602099999999999
2709.0,0.00088199700000000003,0.00071144700000000003,0.00033845199999999999,-0.00039649900000000003
2710.0,0.000793463,0.00068825500000000003,-6.6700599999999996e-05,-0.00038915199999999998
2711.0,0.00086386099999999995,0.00066934999999999998,-0.00032903000000000001,-0.00043585199999999997
2712.0,0.00093040799999999997,0.00062335099999999996,-0.00053965600000000001,-0.00043112100000000002
2713.0,0.00098898800000000011,0.000598509,-0.00064536900000000002,-0.00045098099999999998
2714.0,0.00133989,0.000693734,0.0010479300000000001,-0.00046461799999999998
