Label,X,Y,Z
305425.0,-160718.438,-3476286.75,0.0
305426.0,0.0,-160718.438,-3476286.75
305427.0,0.0,-321093.906,-3465155.0
305428.0,0.0,-480784.125,-3446628.25
305429.0,0.0,-639448.312,-3420746.5
305430.0,0.0,-796747.938,-3387564.5
305431.0,0.0,-952347.188,-3347153.25
305432.0,0.0,-1105914.12,-3299599.0
305433.0,0.0,-1257121.0,-3245003.25
305434.0,0.0,-1405645.12,-3183482.75
305435.0,0.0,-1551169.5,-3115168.25
305436.0,0.0,-1693383.62,-3040206.0
305437.0,0.0,-1831983.88,-2958755.75
305438.0,0.0,-1966674.75,-2870991.25
305439.0,0.0,-2097168.5,-2777100.0
305440.0,0.0,-2223187.0,-2677282.25
305441.0,0.0,-2344460.75,-2571751.0
305442.0,0.0,-2460731.5,-2460731.5
305443.0,0.0,-2571751.0,-2344460.75
305444.0,0.0,-2677282.25,-2223187.0
305445.0,0.0,-2777100.0,-2097168.5
305446.0,0.0,-2870991.25,-1966674.75
305447.0,0.0,-2958755.75,-1831983.88
305448.0,0.0,-3040206.0,-1693383.62
305449.0,0.0,-3115168.25,-1551169.5
305450.0,0.0,-3183482.75,-1405645.12
305451.0,0.0,-3245003.25,-1257121.0
305452.0,0.0,-3299599.0,-1105914.12
305453.0,0.0,-3347153.25,-952347.188
305454.0,0.0,-3387564.5,-796747.938
305455.0,0.0,-3420746.5,-639448.312
305456.0,0.0,-3446628.25,-480784.125
305457.0,0.0,-3465155.0,-321093.906
305458.0,0.0,-3476286.75,-160718.438
305459.0,240153.984,5194451.5,0.0
305460.0,479795.469,5177817.5,0.0
305461.0,718413.062,5150134.0,0.0
305462.0,955497.5,5111460.0,0.0
305463.0,1190542.88,5061878.0,0.0
305464.0,1423047.5,5001493.5,0.0
305465.0,1652515.38,4930435.5,0.0
305466.0,1878456.62,4848855.5,0.0
305467.0,2100389.25,4756928.0,0.0
305468.0,2317839.5,4654849.0,0.0
305469.0,2530343.25,4542836.5,0.0
305470.0,2737447.25,4421129.0,0.0
305471.0,2938709.25,4289987.0,0.0
305472.0,3133700.0,4149689.5,0.0
305473.0,3322003.5,4000536.75,0.0
305474.0,3503217.25,3842846.25,0.0
305475.0,3676955.25,3676955.25,0.0
305476.0,3842846.25,3503217.25,0.0
305477.0,4000536.75,3322003.5,0.0
305478.0,4149689.5,3133700.0,0.0
305479.0,4289987.0,2938709.25,0.0
305480.0,4421129.0,2737447.25,0.0
305481.0,4542836.5,2530343.25,0.0
305482.0,4654849.0,2317839.5,0.0
305483.0,4756928.0,2100389.25,0.0
305484.0,4848855.5,1878456.62,0.0
305485.0,4930435.5,1652515.38,0.0
305486.0,5001493.5,1423047.5,0.0
305487.0,5061878.0,1190542.88,0.0
305488.0,5111460.0,955497.5,0.0
305489.0,5150134.0,718413.062,0.0
305490.0,5177817.5,479795.469,0.0
305491.0,5194451.5,240153.984,0.0
305492.0,5194451.5,0.0,-240153.984
305493.0,5177817.5,0.0,-479795.469
305494.0,5150134.0,0.0,-718413.062
305495.0,5111460.0,0.0,-955497.5
305496.0,5061878.0,0.0,-1190542.88
305497.0,5001493.5,0.0,-1423047.5
305498.0,4930435.5,0.0,-1652515.38
305499.0,4848855.5,0.0,-1878456.62
305500.0,4756928.0,0.0,-2100389.25
305501.0,4654849.0,0.0,-2317839.5
305502.0,4542836.5,0.0,-2530343.25
305503.0,4421129.0,0.0,-2737447.25
305504.0,4289987.0,0.0,-2938709.25
305505.0,4149689.5,0.0,-3133700.0
305506.0,4000536.75,0.0,-3322003.5
305507.0,3842846.25,0.0,-3503217.25
305508.0,3676955.25,0.0,-3676955.25
305509.0,3503217.25,0.0,-3842846.25
305510.0,3322003.5,0.0,-4000536.75
305511.0,3133700.0,0.0,-4149689.5
305512.0,2938709.25,0.0,-4289987.0
305513.0,2737447.25,0.0,-4421129.0
305514.0,2530343.25,0.0,-4542836.5
305515.0,2317839.5,0.0,-4654849.0
305516.0,2100389.25,0.0,-4756928.0
305517.0,1878456.62,0.0,-4848855.5
305518.0,1652515.38,0.0,-4930435.5
305519.0,1423047.5,0.0,-5001493.5
305520.0,1190542.88,0.0,-5061878.0
305521.0,955497.5,0.0,-5111460.0
305522.0,718413.062,0.0,-5150134.0
305523.0,479795.469,0.0,-5177817.5
305524.0,240153.984,0.0,-5194451.5
305525.0,3671111.0,0.0,0.0
305526.0,3862222.25,0.0,0.0
305527.0,4053333.25,0.0,0.0
305528.0,4244444.5,0.0,0.0
305529.0,4435555.5,0.0,0.0
305530.0,4626666.5,0.0,0.0
305531.0,4817778.0,0.0,0.0
305532.0,5008889.0,0.0,0.0
305533.0,0.0,240153.984,-5194451.5
305534.0,0.0,479795.469,-5177817.5
305535.0,0.0,718413.062,-5150134.0
305536.0,0.0,955497.5,-5111460.0
305537.0,0.0,1190542.88,-5061878.0
305538.0,0.0,1423047.5,-5001493.5
305539.0,0.0,1652515.38,-4930435.5
305540.0,0.0,1878456.62,-4848855.5
305541.0,0.0,2100389.25,-4756928.0
305542.0,0.0,2317839.5,-4654849.0
305543.0,0.0,2530343.25,-4542836.5
305544.0,0.0,2737447.25,-4421129.0
305545.0,0.0,2938709.25,-4289987.0
305546.0,0.0,3133700.0,-4149689.5
305547.0,0.0,3322003.5,-4000536.75
305548.0,0.0,3503217.25,-3842846.25
305549.0,0.0,3676955.25,-3676955.25
305550.0,0.0,3842846.25,-3503217.25
305551.0,0.0,4000536.75,-3322003.5
305552.0,0.0,4149689.5,-3133700.0
305553.0,0.0,4289987.0,-2938709.25
305554.0,0.0,4421129.0,-2737447.25
305555.0,0.0,4542836.5,-2530343.25
305556.0,0.0,4654849.0,-2317839.5
305557.0,0.0,4756928.0,-2100389.25
305558.0,0.0,4848855.5,-1878456.62
305559.0,0.0,4930435.5,-1652515.38
305560.0,0.0,5001493.5,-1423047.5
305561.0,0.0,5061878.0,-1190542.88
305562.0,0.0,5111460.0,-955497.5
305563.0,0.0,5150134.0,-718413.062
305564.0,0.0,5177817.5,-479795.469
305565.0,0.0,5194451.5,-240153.984
305566.0,0.0,3671111.0,0.0
305567.0,0.0,3862222.25,0.0
305568.0,0.0,4053333.25,0.0
305569.0,0.0,4244444.5,0.0
305570.0,0.0,4435555.5,0.0
305571.0,0.0,4626666.5,0.0
305572.0,0.0,4817778.0,0.0
305573.0,0.0,5008889.0,0.0
305574.0,160718.438,0.0,-3476286.75
305575.0,321093.906,0.0,-3465155.0
305576.0,480784.125,0.0,-3446628.25
305577.0,639448.312,0.0,-3420746.5
305578.0,796747.938,0.0,-3387564.5
305579.0,952347.188,0.0,-3347153.25
305580.0,1105914.12,0.0,-3299599.0
305581.0,1257121.0,0.0,-3245003.25
305582.0,1405645.12,0.0,-3183482.75
305583.0,1551169.5,0.0,-3115168.25
305584.0,1693383.62,0.0,-3040206.0
305585.0,1831983.88,0.0,-2958755.75
305586.0,1966674.75,0.0,-2870991.25
305587.0,2097168.5,0.0,-2777100.0
305588.0,2223187.0,0.0,-2677282.25
305589.0,2344460.75,0.0,-2571751.0
305590.0,2460731.5,0.0,-2460731.5
305591.0,2571751.0,0.0,-2344460.75
305592.0,2677282.25,0.0,-2223187.0
305593.0,2777100.0,0.0,-2097168.5
305594.0,2870991.25,0.0,-1966674.75
305595.0,2958755.75,0.0,-1831983.88
305596.0,3040206.0,0.0,-1693383.62
305597.0,3115168.25,0.0,-1551169.5
305598.0,3183482.75,0.0,-1405645.12
305599.0,3245003.25,0.0,-1257121.0
305600.0,3299599.0,0.0,-1105914.12
305601.0,3347153.25,0.0,-952347.188
305602.0,3387564.5,0.0,-796747.938
305603.0,3420746.5,0.0,-639448.312
305604.0,3446628.25,0.0,-480784.125
305605.0,3465155.0,0.0,-321093.906
305606.0,3476286.75,0.0,-160718.438
305607.0,0.0,3476286.75,-160718.438
305608.0,0.0,3465155.0,-321093.906
305609.0,0.0,3446628.25,-480784.125
305610.0,0.0,3420746.5,-639448.312
305611.0,0.0,3387564.5,-796747.938
305612.0,0.0,3347153.25,-952347.188
305613.0,0.0,3299599.0,-1105914.12
305614.0,0.0,3245003.25,-1257121.0
305615.0,0.0,3183482.75,-1405645.12
305616.0,0.0,3115168.25,-1551169.5
305617.0,0.0,3040206.0,-1693383.62
305618.0,0.0,2958755.75,-1831983.88
305619.0,0.0,2870991.25,-1966674.75
305620.0,0.0,2777100.0,-2097168.5
305621.0,0.0,2677282.25,-2223187.0
305622.0,0.0,2571751.0,-2344460.75
305623.0,0.0,2460731.5,-2460731.5
305624.0,0.0,2344460.75,-2571751.0
305625.0,0.0,2223187.0,-2677282.25
305626.0,0.0,2097168.5,-2777100.0
305627.0,0.0,1966674.75,-2870991.25
305628.0,0.0,1831983.88,-2958755.75
305629.0,0.0,1693383.62,-3040206.0
305630.0,0.0,1551169.5,-3115168.25
305631.0,0.0,1405645.12,-3183482.75
305632.0,0.0,1257121.0,-3245003.25
305633.0,0.0,1105914.12,-3299599.0
305634.0,0.0,952347.188,-3347153.25
305635.0,0.0,796747.938,-3387564.5
305636.0,0.0,639448.312,-3420746.5
305637.0,0.0,480784.125,-3446628.25
305638.0,0.0,321093.906,-3465155.0
305639.0,0.0,160718.438,-3476286.75
305640.0,3476286.75,160718.438,0.0
305641.0,3465155.0,321093.906,0.0
305642.0,3446628.25,480784.125,0.0
305643.0,3420746.5,639448.312,0.0
305644.0,3387564.5,796747.938,0.0
305645.0,3347153.25,952347.188,0.0
305646.0,3299599.0,1105914.12,0.0
305647.0,3245003.25,1257121.0,0.0
305648.0,3183482.75,1405645.12,0.0
305649.0,3115168.25,1551169.5,0.0
305650.0,3040206.0,1693383.62,0.0
305651.0,2958755.75,1831983.88,0.0
305652.0,2870991.25,1966674.75,0.0
305653.0,2777100.0,2097168.5,0.0
305654.0,2677282.25,2223187.0,0.0
305655.0,2571751.0,2344460.75,0.0
305656.0,2460731.5,2460731.5,0.0
305657.0,2344460.75,2571751.0,0.0
305658.0,2223187.0,2677282.25,0.0
305659.0,2097168.5,2777100.0,0.0
305660.0,1966674.75,2870991.25,0.0
305661.0,1831983.88,2958755.75,0.0
305662.0,1693383.62,3040206.0,0.0
305663.0,1551169.5,3115168.25,0.0
305664.0,1405645.12,3183482.75,0.0
305665.0,1257121.0,3245003.25,0.0
305666.0,1105914.12,3299599.0,0.0
305667.0,952347.188,3347153.25,0.0
305668.0,796747.938,3387564.5,0.0
305669.0,639448.312,3420746.5,0.0
305670.0,480784.125,3446628.25,0.0
305671.0,321093.906,3465155.0,0.0
305672.0,160718.438,3476286.75,0.0
305673.0,0.0,5194451.5,240153.984
305674.0,0.0,5177817.5,479795.469
305675.0,0.0,5150134.0,718413.062
305676.0,0.0,5111460.0,955497.5
305677.0,0.0,5061878.0,1190542.88
305678.0,0.0,5001493.5,1423047.5
305679.0,0.0,4930435.5,1652515.38
305680.0,0.0,4848855.5,1878456.62
305681.0,0.0,4756928.0,2100389.25
305682.0,0.0,4654849.0,2317839.5
305683.0,0.0,4542836.5,2530343.25
305684.0,0.0,4421129.0,2737447.25
305685.0,0.0,4289987.0,2938709.25
305686.0,0.0,4149689.5,3133700.0
305687.0,0.0,4000536.75,3322003.5
305688.0,0.0,3842846.25,3503217.25
305689.0,0.0,3676955.25,3676955.25
305690.0,0.0,3503217.25,3842846.25
305691.0,0.0,3322003.5,4000536.75
305692.0,0.0,3133700.0,4149689.5
305693.0,0.0,2938709.25,4289987.0
305694.0,0.0,2737447.25,4421129.0
305695.0,0.0,2530343.25,4542836.5
305696.0,0.0,2317839.5,4654849.0
305697.0,0.0,2100389.25,4756928.0
305698.0,0.0,1878456.62,4848855.5
305699.0,0.0,1652515.38,4930435.5
305700.0,0.0,1423047.5,5001493.5
305701.0,0.0,1190542.88,5061878.0
305702.0,0.0,955497.5,5111460.0
305703.0,0.0,718413.062,5150134.0
305704.0,0.0,479795.469,5177817.5
305705.0,0.0,240153.984,5194451.5
305706.0,240153.984,0.0,5194451.5
305707.0,479795.469,0.0,5177817.5
305708.0,718413.062,0.0,5150134.0
305709.0,955497.5,0.0,5111460.0
305710.0,1190542.88,0.0,5061878.0
305711.0,1423047.5,0.0,5001493.5
305712.0,1652515.38,0.0,4930435.5
305713.0,1878456.62,0.0,4848855.5
305714.0,2100389.25,0.0,4756928.0
305715.0,2317839.5,0.0,4654849.0
305716.0,2530343.25,0.0,4542836.5
305717.0,2737447.25,0.0,4421129.0
305718.0,2938709.25,0.0,4289987.0
305719.0,3133700.0,0.0,4149689.5
305720.0,3322003.5,0.0,4000536.75
305721.0,3503217.25,0.0,3842846.25
305722.0,3676955.25,0.0,3676955.25
305723.0,3842846.25,0.0,3503217.25
305724.0,4000536.75,0.0,3322003.5
305725.0,4149689.5,0.0,3133700.0
305726.0,4289987.0,0.0,2938709.25
305727.0,4421129.0,0.0,2737447.25
305728.0,4542836.5,0.0,2530343.25
305729.0,4654849.0,0.0,2317839.5
305730.0,4756928.0,0.0,2100389.25
305731.0,4848855.5,0.0,1878456.62
305732.0,4930435.5,0.0,1652515.38
305733.0,5001493.5,0.0,1423047.5
305734.0,5061878.0,0.0,1190542.88
305735.0,5111460.0,0.0,955497.5
305736.0,5150134.0,0.0,718413.062
305737.0,5177817.5,0.0,479795.469
305738.0,5194451.5,0.0,240153.984
305739.0,0.0,0.0,3671111.0
305740.0,0.0,0.0,3862222.25
305741.0,0.0,0.0,4053333.25
305742.0,0.0,0.0,4244444.5
305743.0,0.0,0.0,4435555.5
305744.0,0.0,0.0,4626666.5
305745.0,0.0,0.0,4817778.0
305746.0,0.0,0.0,5008889.0
305747.0,3476286.75,0.0,160718.438
305748.0,3465155.0,0.0,321093.906
305749.0,3446628.25,0.0,480784.125
305750.0,3420746.5,0.0,639448.312
305751.0,3387564.5,0.0,796747.938
305752.0,3347153.25,0.0,952347.188
305753.0,3299599.0,0.0,1105914.12
305754.0,3245003.25,0.0,1257121.0
305755.0,3183482.75,0.0,1405645.12
305756.0,3115168.25,0.0,1551169.5
305757.0,3040206.0,0.0,1693383.62
305758.0,2958755.75,0.0,1831983.88
305759.0,2870991.25,0.0,1966674.75
305760.0,2777100.0,0.0,2097168.5
305761.0,2677282.25,0.0,2223187.0
305762.0,2571751.0,0.0,2344460.75
305763.0,2460731.5,0.0,2460731.5
305764.0,2344460.75,0.0,2571751.0
305765.0,2223187.0,0.0,2677282.25
305766.0,2097168.5,0.0,2777100.0
305767.0,1966674.75,0.0,2870991.25
305768.0,1831983.88,0.0,2958755.75
305769.0,1693383.62,0.0,3040206.0
305770.0,1551169.5,0.0,3115168.25
305771.0,1405645.12,0.0,3183482.75
305772.0,1257121.0,0.0,3245003.25
305773.0,1105914.12,0.0,3299599.0
305774.0,952347.188,0.0,3347153.25
305775.0,796747.938,0.0,3387564.5
305776.0,639448.312,0.0,3420746.5
305777.0,480784.125,0.0,3446628.25
305778.0,321093.906,0.0,3465155.0
305779.0,160718.438,0.0,3476286.75
305780.0,0.0,160718.438,3476286.75
305781.0,0.0,321093.906,3465155.0
305782.0,0.0,480784.125,3446628.25
305783.0,0.0,639448.312,3420746.5
305784.0,0.0,796747.938,3387564.5
305785.0,0.0,952347.188,3347153.25
305786.0,0.0,1105914.12,3299599.0
305787.0,0.0,1257121.0,3245003.25
305788.0,0.0,1405645.12,3183482.75
305789.0,0.0,1551169.5,3115168.25
305790.0,0.0,1693383.62,3040206.0
305791.0,0.0,1831983.88,2958755.75
305792.0,0.0,1966674.75,2870991.25
305793.0,0.0,2097168.5,2777100.0
305794.0,0.0,2223187.0,2677282.25
305795.0,0.0,2344460.75,2571751.0
305796.0,0.0,2460731.5,2460731.5
305797.0,0.0,2571751.0,2344460.75
305798.0,0.0,2677282.25,2223187.0
305799.0,0.0,2777100.0,2097168.5
305800.0,0.0,2870991.25,1966674.75
305801.0,0.0,2958755.75,1831983.88
305802.0,0.0,3040206.0,1693383.62
305803.0,0.0,3115168.25,1551169.5
305804.0,0.0,3183482.75,1405645.12
305805.0,0.0,3245003.25,1257121.0
305806.0,0.0,3299599.0,1105914.12
305807.0,0.0,3347153.25,952347.188
305808.0,0.0,3387564.5,796747.938
305809.0,0.0,3420746.5,639448.312
305810.0,0.0,3446628.25,480784.125
305811.0,0.0,3465155.0,321093.906
305812.0,0.0,3476286.75,160718.438
305813.0,0.0,-5194451.5,240153.984
305814.0,0.0,-5177817.5,479795.469
305815.0,0.0,-5150134.0,718413.062
305816.0,0.0,-5111460.0,955497.5
305817.0,0.0,-5061878.0,1190542.88
305818.0,0.0,-5001493.5,1423047.5
305819.0,0.0,-4930435.5,1652515.38
305820.0,0.0,-4848855.5,1878456.62
305821.0,0.0,-4756928.0,2100389.25
305822.0,0.0,-4654849.0,2317839.5
305823.0,0.0,-4542836.5,2530343.25
305824.0,0.0,-4421129.0,2737447.25
305825.0,0.0,-4289987.0,2938709.25
305826.0,0.0,-4149689.5,3133700.0
305827.0,0.0,-4000536.75,3322003.5
305828.0,0.0,-3842846.25,3503217.25
305829.0,0.0,-3676955.25,3676955.25
305830.0,0.0,-3503217.25,3842846.25
305831.0,0.0,-3322003.5,4000536.75
305832.0,0.0,-3133700.0,4149689.5
305833.0,0.0,-2938709.25,4289987.0
305834.0,0.0,-2737447.25,4421129.0
305835.0,0.0,-2530343.25,4542836.5
305836.0,0.0,-2317839.5,4654849.0
305837.0,0.0,-2100389.25,4756928.0
305838.0,0.0,-1878456.62,4848855.5
305839.0,0.0,-1652515.38,4930435.5
305840.0,0.0,-1423047.5,5001493.5
305841.0,0.0,-1190542.88,5061878.0
305842.0,0.0,-955497.5,5111460.0
305843.0,0.0,-718413.062,5150134.0
305844.0,0.0,-479795.469,5177817.5
305845.0,0.0,-240153.984,5194451.5
305846.0,-240153.984,0.0,5194451.5
305847.0,-479795.469,0.0,5177817.5
305848.0,-718413.062,0.0,5150134.0
305849.0,-955497.5,0.0,5111460.0
305850.0,-1190542.88,0.0,5061878.0
305851.0,-1423047.5,0.0,5001493.5
305852.0,-1652515.38,0.0,4930435.5
305853.0,-1878456.62,0.0,4848855.5
305854.0,-2100389.25,0.0,4756928.0
305855.0,-2317839.5,0.0,4654849.0
305856.0,-2530343.25,0.0,4542836.5
305857.0,-2737447.25,0.0,4421129.0
305858.0,-2938709.25,0.0,4289987.0
305859.0,-3133700.0,0.0,4149689.5
305860.0,-3322003.5,0.0,4000536.75
305861.0,-3503217.25,0.0,3842846.25
305862.0,-3676955.25,0.0,3676955.25
305863.0,-3842846.25,0.0,3503217.25
305864.0,-4000536.75,0.0,3322003.5
305865.0,-4149689.5,0.0,3133700.0
305866.0,-4289987.0,0.0,2938709.25
305867.0,-4421129.0,0.0,2737447.25
305868.0,-4542836.5,0.0,2530343.25
305869.0,-4654849.0,0.0,2317839.5
305870.0,-4756928.0,0.0,2100389.25
305871.0,-4848855.5,0.0,1878456.62
305872.0,-4930435.5,0.0,1652515.38
305873.0,-5001493.5,0.0,1423047.5
